pair_id,base_id,op_family,split,variant,answer_correct,logp_correct,logp_other,logit_diff,correct,argmax_token,argmax_is_correct,gates_required,gate_override,gate_override_reason
base_0070_add,base_0070,add,calib,counter,9,-2.4945218563079834,-1.6820218563079834,-0.8125,0,16,0,G0,False,
base_0070_sub_from,base_0070,sub_from,calib,base,2,-2.272005558013916,-2.115755558013916,-0.15625,0,23,0,G0,False,
base_0070_sub_from,base_0070,sub_from,calib,counter,1,-2.4280529022216797,-2.3968029022216797,-0.03125,0,23,0,G0,False,
base_0070_mod,base_0070,mod,calib,base,0,-1.0290733575820923,-1.3415733575820923,0.3125,1,15,1,G0,False,
base_0070_mod,base_0070,mod,calib,counter,1,-1.2782723903656006,-1.1845223903656006,-0.09375,0,15,0,G0,False,
base_0071_add,base_0071,add,test,base,7,-1.607399821281433,-3.5136499404907227,1.9062501192092896,1,21,0,G0,False,
base_0071_add,base_0071,add,test,counter,9,-3.0170531272888184,-1.7045531272888184,-1.3125,0,21,0,G0,False,
base_0071_sub_from,base_0071,sub_from,test,base,3,-1.9909448623657227,-1.9284448623657227,-0.0625,0,20,0,G0,False,
base_0071_sub_from,base_0071,sub_from,test,counter,1,-2.0251119136810303,-2.2438619136810303,0.21875,1,20,0,G0,False,
base_0071_double_sub,base_0071,double_sub,test,base,5,-2.584906578063965,-3.084906578063965,0.5,1,16,0,G0,False,
base_0071_double_sub,base_0071,double_sub,test,counter,9,-3.459567070007324,-2.928317070007324,-0.53125,0,16,0,G0,False,
base_0071_mod,base_0071,mod,test,base,1,-1.4892055988311768,-1.3642055988311768,-0.125,0,18,0,G0,False,
base_0071_mod,base_0071,mod,test,counter,3,-1.9570358991622925,-1.5195358991622925,-0.4375,0,15,0,G0,False,
base_0072_add,base_0072,add,test,base,9,-2.493568181991577,-1.8685681819915771,-0.625,0,22,0,G0,False,
base_0072_add,base_0072,add,test,counter,8,-1.6061054468154907,-3.356105327606201,1.7499998807907104,1,21,0,G0,False,
base_0072_sub_from,base_0072,sub_from,test,base,1,-1.9931378364562988,-2.711887836456299,0.71875,1,23,0,G0,False,
base_0072_sub_from,base_0072,sub_from,test,counter,2,-3.0547516345977783,-2.2735016345977783,-0.78125,0,23,0,G0,False,
base_0072_mod,base_0072,mod,test,base,1,-1.3207695484161377,-1.1957695484161377,-0.125,0,15,0,G0,False,
base_0072_mod,base_0072,mod,test,counter,0,-0.6219197511672974,-1.9031697511672974,1.28125,1,15,1,G0,False,
base_0073_add,base_0073,add,test,base,7,-1.5533565282821655,-3.084606647491455,1.5312501192092896,1,21,0,G0,False,
base_0073_add,base_0073,add,test,counter,9,-2.3376481533050537,-1.5876481533050537,-0.75,0,22,0,G0,False,
base_0073_double_sub,base_0073,double_sub,test,base,3,-2.462956428527832,-2.869206428527832,0.40625,1,16,0,G0,False,
base_0073_double_sub,base_0073,double_sub,test,counter,7,-2.978370189666748,-2.415870189666748,-0.5625,0,16,0,G0,False,
base_0073_mod,base_0073,mod,test,base,1,-1.5919533967971802,-1.0919533967971802,-0.5,0,18,0,G0,False,
base_0073_mod,base_0073,mod,test,counter,3,-1.976494312286377,-1.382744312286377,-0.59375,0,16,0,G0,False,
base_0074_add,base_0074,add,test,base,9,-3.0889856815338135,-2.4014856815338135,-0.6875,0,22,0,G0,False,
base_0074_add,base_0074,add,test,counter,8,-2.0581092834472656,-3.3393592834472656,1.28125,1,20,0,G0,False,
base_0074_sub_from,base_0074,sub_from,test,base,1,-1.968866229057312,-2.5626163482666016,0.5937501192092896,1,23,0,G0,False,
base_0074_sub_from,base_0074,sub_from,test,counter,2,-2.710979461669922,-2.054729461669922,-0.65625,0,23,0,G0,False,
base_0074_mod,base_0074,mod,test,base,2,-1.7491825819015503,-1.6866825819015503,-0.0625,0,18,0,G0,False,
base_0074_mod,base_0074,mod,test,counter,1,-1.8845888376235962,-1.7595888376235962,-0.125,0,18,0,G0,False,
base_0075_add,base_0075,add,test,base,9,-3.270777702331543,-1.552027702331543,-1.71875,0,21,0,G0,False,
base_0075_add,base_0075,add,test,counter,7,-2.4104180335998535,-4.1291680335998535,1.71875,1,20,0,G0,False,
base_0075_sub_from,base_0075,sub_from,test,base,1,-2.2306430339813232,-2.2931430339813232,0.0625,1,20,0,G0,False,
base_0075_sub_from,base_0075,sub_from,test,counter,3,-2.2636845111846924,-2.0761845111846924,-0.1875,0,20,0,G0,False,
base_0075_double_sub,base_0075,double_sub,test,base,7,-2.6582932472229004,-2.5020432472229004,-0.15625,0,16,0,G0,False,
base_0075_double_sub,base_0075,double_sub,test,counter,3,-2.5212578773498535,-2.9900078773498535,0.46875,1,16,0,G0,False,
base_0075_mod,base_0075,mod,test,base,3,-1.2684383392333984,-1.3934383392333984,0.125,1,18,1,G0,False,
base_0075_mod,base_0075,mod,test,counter,1,-1.7089709043502808,-1.0839709043502808,-0.625,0,18,0,G0,False,
base_0076_add,base_0076,add,test,base,7,-1.9289817810058594,-2.8977317810058594,0.96875,1,16,0,G0,False,
base_0076_add,base_0076,add,test,counter,9,-2.3453707695007324,-1.7828707695007324,-0.5625,0,16,0,G0,False,
base_0076_sub_from,base_0076,sub_from,test,base,3,-2.378936290740967,-1.6914362907409668,-0.6875,0,16,0,G0,False,
base_0076_sub_from,base_0076,sub_from,test,counter,1,-1.8924657106399536,-2.329965591430664,0.43749988079071045,1,24,0,G0,False,
base_0076_double_sub,base_0076,double_sub,test,base,3,-2.1965975761413574,-3.0090975761413574,0.8125,1,16,0,G0,False,
base_0076_double_sub,base_0076,double_sub,test,counter,7,-3.0835278034210205,-2.1460278034210205,-0.9375,0,16,0,G0,False,
base_0076_mod,base_0076,mod,test,base,1,-1.737711787223816,-1.300211787223816,-0.4375,0,18,0,G0,False,
base_0076_mod,base_0076,mod,test,counter,3,-1.358587622642517,-1.608587622642517,0.25,1,18,1,G0,False,
base_0077_add,base_0077,add,test,base,8,-1.8234021663665771,-2.167152166366577,0.34375,1,22,0,G0,False,
base_0077_add,base_0077,add,test,counter,9,-2.271531581878662,-1.8027814626693726,-0.46875011920928955,0,16,0,G0,False,
base_0077_sub_from,base_0077,sub_from,test,base,2,-2.23464298248291,-1.9221429824829102,-0.3125,0,20,0,G0,False,
base_0077_sub_from,base_0077,sub_from,test,counter,1,-2.0488462448120117,-2.1738462448120117,0.125,1,23,0,G0,False,
base_0077_mod,base_0077,mod,test,base,1,-1.6888277530670166,-1.5013277530670166,-0.1875,0,17,0,G0,False,
base_0077_mod,base_0077,mod,test,counter,2,-1.7816804647445679,-1.6566804647445679,-0.125,0,19,0,G0,False,
base_0078_add,base_0078,add,calib,base,8,-2.0532073974609375,-3.2094573974609375,1.15625,1,21,0,G0,False,
base_0078_add,base_0078,add,calib,counter,9,-2.7691783905029297,-2.1441783905029297,-0.625,0,22,0,G0,False,
base_0078_sub_from,base_0078,sub_from,calib,base,2,-2.4031357765197754,-1.965635895729065,-0.43749988079071045,0,20,0,G0,False,
base_0078_sub_from,base_0078,sub_from,calib,counter,1,-1.6944801807403564,-2.1944801807403564,0.5,1,20,0,G0,False,
base_0078_mod,base_0078,mod,calib,base,1,-2.0175721645355225,-1.5800721645355225,-0.4375,0,18,0,G0,False,
base_0078_mod,base_0078,mod,calib,counter,2,-1.5211669206619263,-1.7086669206619263,0.1875,1,19,0,G0,False,
base_0079_add,base_0079,add,calib,base,7,-1.8119122982025146,-3.5931622982025146,1.78125,1,20,0,G0,False,
base_0079_add,base_0079,add,calib,counter,9,-2.651717185974121,-1.432967185974121,-1.21875,0,21,0,G0,False,
base_0079_sub_from,base_0079,sub_from,calib,base,3,-2.408761501312256,-2.096261501312256,-0.3125,0,24,0,G0,False,
base_0079_sub_from,base_0079,sub_from,calib,counter,1,-2.101902484893799,-2.539402484893799,0.4375,1,24,0,G0,False,
base_0079_double_sub,base_0079,double_sub,calib,base,3,-2.5628132820129395,-3.0003132820129395,0.4375,1,16,0,G0,False,
base_0079_double_sub,base_0079,double_sub,calib,counter,7,-2.970261335372925,-2.470261335372925,-0.5,0,16,0,G0,False,
base_0079_mod,base_0079,mod,calib,base,1,-1.7562828063964844,-1.1937828063964844,-0.5625,0,18,0,G0,False,
base_0079_mod,base_0079,mod,calib,counter,3,-1.5096851587295532,-1.4471851587295532,-0.0625,0,16,0,G0,False,
base_0080_add,base_0080,add,calib,base,8,-1.8037775754928589,-2.2100276947021484,0.40625011920928955,1,22,0,G0,False,
base_0080_add,base_0080,add,calib,counter,9,-2.3087148666381836,-1.7774649858474731,-0.5312498807907104,0,16,0,G0,False,
base_0080_sub_from,base_0080,sub_from,calib,base,2,-2.5013530254364014,-2.0326030254364014,-0.46875,0,20,0,G0,False,
base_0080_sub_from,base_0080,sub_from,calib,counter,1,-2.2482099533081055,-2.4669599533081055,0.21875,1,23,0,G0,False,
base_0080_mod,base_0080,mod,calib,base,1,-1.672663688659668,-1.422663688659668,-0.25,0,17,0,G0,False,
base_0080_mod,base_0080,mod,calib,counter,2,-1.7580549716949463,-1.5080549716949463,-0.25,0,16,0,G0,False,
base_0081_add,base_0081,add,test,base,7,-1.6362521648406982,-3.2300021648406982,1.59375,1,21,0,G0,False,
base_0081_add,base_0081,add,test,counter,9,-2.636516571044922,-1.7927666902542114,-0.8437498807907104,0,20,0,G0,False,
base_0081_double_sub,base_0081,double_sub,test,base,5,-2.414301872253418,-3.039301872253418,0.625,1,16,0,G0,False,
base_0081_double_sub,base_0081,double_sub,test,counter,9,-3.218324661254883,-2.780824661254883,-0.4375,0,16,0,G0,False,
base_0081_mod,base_0081,mod,test,base,1,-1.7028388977050781,-1.2028388977050781,-0.5,0,18,0,G0,False,
base_0081_mod,base_0081,mod,test,counter,3,-1.9260709285736084,-1.5510709285736084,-0.375,0,15,0,G0,False,
base_0082_add,base_0082,add,calib,base,8,-1.7256979942321777,-2.9756979942321777,1.25,1,21,0,G0,False,
base_0082_add,base_0082,add,calib,counter,9,-2.222534656524658,-2.035034656524658,-0.1875,0,22,0,G0,False,
base_0082_sub_from,base_0082,sub_from,calib,base,2,-2.899414300918579,-2.524414300918579,-0.375,0,23,0,G0,False,
base_0082_sub_from,base_0082,sub_from,calib,counter,1,-1.9918180704116821,-2.5543179512023926,0.5624998807907104,1,20,0,G0,False,
base_0082_mod,base_0082,mod,calib,base,0,-0.5195173025131226,-2.207017421722412,1.6875001192092896,1,15,1,G0,False,
base_0082_mod,base_0082,mod,calib,counter,1,-1.2126624584197998,-1.1814124584197998,-0.03125,0,15,0,G0,False,
base_0083_add,base_0083,add,test,base,7,-1.7195887565612793,-2.9695887565612793,1.25,1,21,0,G0,False,
base_0083_add,base_0083,add,test,counter,9,-2.6216704845428467,-1.6529204845428467,-0.96875,0,21,0,G0,False,
base_0083_sub_from,base_0083,sub_from,test,base,3,-2.355811357498169,-2.074561357498169,-0.28125,0,20,0,G0,False,
base_0083_sub_from,base_0083,sub_from,test,counter,1,-2.044586181640625,-2.450836181640625,0.40625,1,24,0,G0,False,
base_0083_double_sub,base_0083,double_sub,test,base,5,-2.330653667449951,-3.049403667449951,0.71875,1,16,0,G0,False,
base_0083_double_sub,base_0083,double_sub,test,counter,9,-3.0683326721191406,-2.4745826721191406,-0.59375,0,16,0,G0,False,
base_0083_mod,base_0083,mod,test,base,1,-1.6823668479919434,-1.2448668479919434,-0.4375,0,18,0,G0,False,
base_0083_mod,base_0083,mod,test,counter,3,-1.3885513544082642,-1.4510513544082642,0.0625,1,18,1,G0,False,
base_0084_add,base_0084,add,calib,base,9,-2.2594313621520996,-1.5406814813613892,-0.7187498807907104,0,22,0,G0,False,
base_0084_add,base_0084,add,calib,counter,7,-1.5247119665145874,-3.055962085723877,1.5312501192092896,1,21,0,G0,False,
base_0084_sub_from,base_0084,sub_from,calib,base,1,-2.208188533782959,-2.614438533782959,0.40625,1,24,0,G0,False,
base_0084_sub_from,base_0084,sub_from,calib,counter,3,-2.211764335632324,-2.024264335632324,-0.1875,0,20,0,G0,False,
base_0084_mod,base_0084,mod,calib,base,3,-1.6709916591644287,-1.3584916591644287,-0.3125,0,16,0,G0,False,
base_0084_mod,base_0084,mod,calib,counter,1,-1.5783169269561768,-1.0783169269561768,-0.5,0,18,0,G0,False,
base_0085_add,base_0085,add,test,base,8,-2.659017562866211,-3.190267562866211,0.53125,1,22,0,G0,False,
base_0085_add,base_0085,add,test,counter,9,-3.1557865142822266,-2.4682865142822266,-0.6875,0,21,0,G0,False,
base_0085_sub_from,base_0085,sub_from,test,base,2,-2.1497745513916016,-2.1497745513916016,0.0,0,20,0,G0,False,
base_0085_sub_from,base_0085,sub_from,test,counter,1,-2.3201661109924316,-1.6326662302017212,-0.6874998807907104,0,17,0,G0,False,
base_0085_mod,base_0085,mod,test,base,0,-1.0791860818862915,-1.2666860818862915,0.1875,1,15,1,G0,False,
base_0085_mod,base_0085,mod,test,counter,1,-1.1202644109725952,-1.4327644109725952,0.3125,1,16,1,G0,False,
base_0086_add,base_0086,add,test,base,9,-2.8041276931762695,-1.42912757396698,-1.3750001192092896,0,21,0,G0,False,
base_0086_add,base_0086,add,test,counter,7,-1.6965737342834473,-3.2903237342834473,1.59375,1,21,0,G0,False,
base_0086_sub_from,base_0086,sub_from,test,base,1,-2.3557515144348145,-2.5120015144348145,0.15625,1,20,0,G0,False,
base_0086_sub_from,base_0086,sub_from,test,counter,3,-2.6864428520202637,-2.4051928520202637,-0.28125,0,20,0,G0,False,
base_0086_double_sub,base_0086,double_sub,test,base,7,-2.7830889225006104,-2.6580889225006104,-0.125,0,16,0,G0,False,
base_0086_double_sub,base_0086,double_sub,test,counter,3,-2.648404836654663,-2.929654836654663,0.28125,1,16,0,G0,False,
base_0086_mod,base_0086,mod,test,base,3,-1.5833854675292969,-1.2708854675292969,-0.3125,0,16,0,G0,False,
base_0086_mod,base_0086,mod,test,counter,1,-1.82843816280365,-1.01593816280365,-0.8125,0,18,0,G0,False,
base_0087_add,base_0087,add,calib,base,7,-2.092320442199707,-3.904820442199707,1.8125,1,20,0,G0,False,
base_0087_add,base_0087,add,calib,counter,9,-2.9361653327941895,-1.342415452003479,-1.5937498807907104,0,21,0,G0,False,
base_0087_sub_from,base_0087,sub_from,calib,base,3,-2.1345627307891846,-1.9470627307891846,-0.1875,0,20,0,G0,False,
base_0087_sub_from,base_0087,sub_from,calib,counter,1,-1.9672372341156006,-2.0297372341156006,0.0625,1,20,0,G0,False,
base_0087_double_sub,base_0087,double_sub,calib,base,3,-2.701638698577881,-3.295388698577881,0.59375,1,16,0,G0,False,
base_0087_double_sub,base_0087,double_sub,calib,counter,7,-2.9361538887023926,-2.4986538887023926,-0.4375,0,16,0,G0,False,
base_0088_add,base_0088,add,calib,base,8,-1.8757801055908203,-2.5007801055908203,0.625,1,22,0,G0,False,
base_0088_add,base_0088,add,calib,counter,9,-2.3654675483703613,-1.9279674291610718,-0.43750011920928955,0,22,0,G0,False,
base_0088_sub_from,base_0088,sub_from,calib,base,2,-2.6110501289367676,-1.8610501289367676,-0.75,0,20,0,G0,False,
base_0088_sub_from,base_0088,sub_from,calib,counter,1,-2.020550489425659,-2.520550489425659,0.5,1,23,0,G0,False,
base_0088_mod,base_0088,mod,calib,base,1,-1.6312298774719238,-1.5062298774719238,-0.125,0,17,0,G0,False,
base_0088_mod,base_0088,mod,calib,counter,2,-1.6935932636260986,-1.6310932636260986,-0.0625,0,15,0,G0,False,
base_0089_add,base_0089,add,test,base,9,-3.000842809677124,-2.407092809677124,-0.59375,0,22,0,G0,False,
base_0089_add,base_0089,add,test,counter,8,-2.1234915256500244,-3.4672415256500244,1.34375,1,20,0,G0,False,
base_0089_sub_from,base_0089,sub_from,test,base,1,-1.9305684566497803,-2.4618184566497803,0.53125,1,20,0,G0,False,
base_0089_sub_from,base_0089,sub_from,test,counter,2,-2.668668270111084,-2.106168270111084,-0.5625,0,20,0,G0,False,
base_0089_mod,base_0089,mod,test,base,2,-1.7701261043548584,-1.5826261043548584,-0.1875,0,18,0,G0,False,
base_0089_mod,base_0089,mod,test,counter,1,-1.8776500225067139,-1.7526500225067139,-0.125,0,18,0,G0,False,
base_0090_sub_from,base_0090,sub_from,test,base,1,-2.175508499145508,-2.331758499145508,0.15625,1,24,0,G0,False,
base_0090_sub_from,base_0090,sub_from,test,counter,3,-2.2786788940429688,-2.2786788940429688,0.0,0,24,0,G0,False,
base_0090_double_sub,base_0090,double_sub,test,base,9,-3.5473570823669434,-2.9223570823669434,-0.625,0,16,0,G0,False,
base_0090_double_sub,base_0090,double_sub,test,counter,5,-2.5629611015319824,-3.1567111015319824,0.59375,1,16,0,G0,False,
base_0090_mod,base_0090,mod,test,base,3,-1.7021304368972778,-1.5146304368972778,-0.1875,0,15,0,G0,False,
base_0090_mod,base_0090,mod,test,counter,1,-1.6568776369094849,-1.2193776369094849,-0.4375,0,18,0,G0,False,
base_0091_add,base_0091,add,test,base,9,-2.407120704650879,-1.594620704650879,-0.8125,0,16,0,G0,False,
base_0091_add,base_0091,add,test,counter,7,-1.4119809865951538,-2.7557311058044434,1.3437501192092896,1,21,0,G0,False,
base_0091_sub_from,base_0091,sub_from,test,base,1,-2.1218132972717285,-2.4655632972717285,0.34375,1,24,0,G0,False,
base_0091_sub_from,base_0091,sub_from,test,counter,3,-2.3909215927124023,-2.2659215927124023,-0.125,0,24,0,G0,False,
base_0091_double_sub,base_0091,double_sub,test,base,7,-3.0697526931762695,-2.2572526931762695,-0.8125,0,16,0,G0,False,
base_0091_double_sub,base_0091,double_sub,test,counter,3,-2.4222521781921387,-2.7347521781921387,0.3125,1,16,0,G0,False,
base_0091_mod,base_0091,mod,test,base,3,-1.581220030784607,-1.424970030784607,-0.15625,0,16,0,G0,False,
base_0091_mod,base_0091,mod,test,counter,1,-1.6065292358398438,-1.1690292358398438,-0.4375,0,18,0,G0,False,
base_0092_add,base_0092,add,calib,base,7,-1.8408567905426025,-3.1533567905426025,1.3125,1,20,0,G0,False,
base_0092_add,base_0092,add,calib,counter,9,-2.6102283000946045,-1.5164783000946045,-1.09375,0,21,0,G0,False,
base_0092_double_sub,base_0092,double_sub,calib,base,5,-2.0993428230285645,-2.9743428230285645,0.875,1,16,0,G0,False,
base_0092_double_sub,base_0092,double_sub,calib,counter,9,-2.943542003631592,-2.256042003631592,-0.6875,0,16,0,G0,False,
base_0092_mod,base_0092,mod,calib,base,1,-1.375099539756775,-1.375099539756775,0.0,0,16,1,G0,False,
base_0092_mod,base_0092,mod,calib,counter,3,-1.5438202619552612,-1.2313202619552612,-0.3125,0,16,0,G0,False,
base_0093_add,base_0093,add,calib,base,9,-3.5076406002044678,-1.5388906002044678,-1.96875,0,21,0,G0,False,
base_0093_add,base_0093,add,calib,counter,7,-2.517106771469116,-4.517107009887695,2.000000238418579,1,20,0,G0,False,
base_0093_sub_from,base_0093,sub_from,calib,base,1,-2.2995471954345703,-1.9870470762252808,-0.31250011920928955,0,20,0,G0,False,
base_0093_sub_from,base_0093,sub_from,calib,counter,3,-2.0831377506256104,-2.4581377506256104,0.375,1,20,0,G0,False,
base_0093_double_sub,base_0093,double_sub,calib,base,9,-2.783015251159668,-2.189265251159668,-0.59375,0,16,0,G0,False,
base_0093_double_sub,base_0093,double_sub,calib,counter,5,-2.166088581085205,-2.822338581085205,0.65625,1,16,0,G0,False,
base_0093_mod,base_0093,mod,calib,base,3,-1.4801080226898193,-1.3238580226898193,-0.15625,0,16,0,G0,False,
base_0093_mod,base_0093,mod,calib,counter,1,-1.702512502670288,-1.046262502670288,-0.65625,0,18,0,G0,False,
base_0094_add,base_0094,add,test,base,8,-2.0474042892456055,-3.2036542892456055,1.15625,1,21,0,G0,False,
base_0094_add,base_0094,add,test,counter,9,-3.2085788249969482,-2.1773288249969482,-1.03125,0,21,0,G0,False,
base_0094_sub_from,base_0094,sub_from,test,base,2,-2.61594820022583,-2.14719820022583,-0.46875,0,23,0,G0,False,
base_0094_sub_from,base_0094,sub_from,test,counter,1,-2.2034263610839844,-2.5784263610839844,0.375,1,20,0,G0,False,
base_0094_mod,base_0094,mod,test,base,0,-0.9247967004776001,-2.0497965812683105,1.1249998807907104,1,15,1,G0,False,
base_0094_mod,base_0094,mod,test,counter,1,-1.34322190284729,-1.21822190284729,-0.125,0,15,0,G0,False,
base_0095_add,base_0095,add,calib,base,7,-1.899198293685913,-3.399198293685913,1.5,1,20,0,G0,False,
base_0095_add,base_0095,add,calib,counter,9,-2.793466329574585,-1.480966329574585,-1.3125,0,21,0,G0,False,
base_0095_sub_from,base_0095,sub_from,calib,base,3,-2.3961987495422363,-2.3336987495422363,-0.0625,0,20,0,G0,False,
base_0095_sub_from,base_0095,sub_from,calib,counter,1,-2.2362868785858154,-2.4237868785858154,0.1875,1,24,0,G0,False,
base_0095_mod,base_0095,mod,calib,base,1,-1.7314221858978271,-0.9189221858978271,-0.8125,0,18,0,G0,False,
base_0095_mod,base_0095,mod,calib,counter,3,-1.0656731128692627,-1.4406731128692627,0.375,1,18,1,G0,False,
base_0096_add,base_0096,add,calib,base,8,-1.6516695022583008,-2.714169502258301,1.0625,1,21,0,G0,False,
base_0096_add,base_0096,add,calib,counter,9,-2.494952917098999,-1.776202917098999,-0.71875,0,22,0,G0,False,
base_0096_sub_from,base_0096,sub_from,calib,base,2,-2.5342700481414795,-2.1592700481414795,-0.375,0,23,0,G0,False,
base_0096_sub_from,base_0096,sub_from,calib,counter,1,-1.8971315622329712,-2.3971314430236816,0.49999988079071045,1,20,0,G0,False,
base_0096_mod,base_0096,mod,calib,base,1,-1.9462950229644775,-1.7587950229644775,-0.1875,0,18,0,G0,False,
base_0096_mod,base_0096,mod,calib,counter,2,-1.6886802911758423,-1.7511802911758423,0.0625,1,18,0,G0,False,
base_0097_add,base_0097,add,calib,base,7,-2.036038398742676,-3.286038398742676,1.25,1,20,0,G0,False,
base_0097_add,base_0097,add,calib,counter,9,-2.5658469200134277,-1.5658468008041382,-1.0000001192092896,0,21,0,G0,False,
base_0097_sub_from,base_0097,sub_from,calib,base,3,-2.0812106132507324,-1.8937104940414429,-0.18750011920928955,0,20,0,G0,False,
base_0097_sub_from,base_0097,sub_from,calib,counter,1,-1.8286792039871216,-2.266179084777832,0.43749988079071045,1,20,0,G0,False,
base_0097_mod,base_0097,mod,calib,base,1,-2.0134406089782715,-0.9509406089782715,-1.0625,0,18,0,G0,False,
base_0097_mod,base_0097,mod,calib,counter,3,-1.3585233688354492,-1.6710233688354492,0.3125,1,18,1,G0,False,
base_0098_add,base_0098,add,calib,base,9,-2.6179537773132324,-1.8367037773132324,-0.78125,0,22,0,G0,False,
base_0098_add,base_0098,add,calib,counter,8,-1.6868221759796143,-3.1243221759796143,1.4375,1,21,0,G0,False,
base_0098_sub_from,base_0098,sub_from,calib,base,1,-2.1061172485351562,-2.6061172485351562,0.5,1,20,0,G0,False,
base_0098_sub_from,base_0098,sub_from,calib,counter,2,-2.8753912448883057,-2.3441412448883057,-0.53125,0,23,0,G0,False,
base_0098_mod,base_0098,mod,calib,base,1,-1.356079339981079,-1.293579339981079,-0.0625,0,15,0,G0,False,
base_0098_mod,base_0098,mod,calib,counter,0,-0.7534053325653076,-2.0034053325653076,1.25,1,15,1,G0,False,
base_0099_sub_from,base_0099,sub_from,test,base,3,-2.4977896213531494,-2.1540396213531494,-0.34375,0,24,0,G0,False,
base_0099_sub_from,base_0099,sub_from,test,counter,1,-2.286874294281006,-2.693124294281006,0.40625,1,24,0,G0,False,
base_0099_double_sub,base_0099,double_sub,test,base,3,-2.410362958908081,-2.972862958908081,0.5625,1,16,0,G0,False,
base_0099_double_sub,base_0099,double_sub,test,counter,7,-2.9820969104766846,-2.2945969104766846,-0.6875,0,16,0,G0,False,
base_0099_mod,base_0099,mod,test,base,1,-1.868162989616394,-1.055662989616394,-0.8125,0,18,0,G0,False,
base_0099_mod,base_0099,mod,test,counter,3,-1.5008018016815186,-1.3133018016815186,-0.1875,0,16,0,G0,False,
base_0100_add,base_0100,add,test,base,9,-2.6143908500671387,-1.6143908500671387,-1.0,0,20,0,G0,False,
base_0100_add,base_0100,add,test,counter,7,-1.6536006927490234,-3.1536006927490234,1.5,1,21,0,G0,False,
base_0100_sub_from,base_0100,sub_from,test,base,1,-1.9534872770309448,-2.6409873962402344,0.6875001192092896,1,24,0,G0,False,
base_0100_sub_from,base_0100,sub_from,test,counter,3,-2.315150737762451,-1.9089007377624512,-0.40625,0,24,0,G0,False,
base_0100_double_sub,base_0100,double_sub,test,base,7,-2.9423105716705322,-2.3173105716705322,-0.625,0,16,0,G0,False,
base_0100_double_sub,base_0100,double_sub,test,counter,3,-2.358792304992676,-2.858792304992676,0.5,1,16,0,G0,False,
base_0100_mod,base_0100,mod,test,base,3,-1.8137180805206299,-1.1262180805206299,-0.6875,0,16,0,G0,False,
base_0100_mod,base_0100,mod,test,counter,1,-1.3610551357269287,-1.2985551357269287,-0.0625,0,18,0,G0,False,
base_0101_add,base_0101,add,test,base,9,-2.763507604598999,-2.232257604598999,-0.53125,0,22,0,G0,False,
base_0101_add,base_0101,add,test,counter,8,-2.283280372619629,-3.220780372619629,0.9375,1,20,0,G0,False,
base_0101_sub_from,base_0101,sub_from,test,base,1,-1.9330052137374878,-2.1205053329467773,0.18750011920928955,1,20,0,G0,False,
base_0101_sub_from,base_0101,sub_from,test,counter,2,-2.1318860054016113,-1.9443861246109009,-0.18749988079071045,0,16,0,G0,False,
base_0101_mod,base_0101,mod,test,base,1,-1.40146005153656,-0.9952100515365601,-0.40625,0,15,0,G0,False,
base_0101_mod,base_0101,mod,test,counter,0,-0.6538624167442322,-1.747612476348877,1.0937500596046448,1,15,1,G0,False,
base_0102_add,base_0102,add,test,base,9,-2.607152223587036,-1.4821522235870361,-1.125,0,21,0,G0,False,
base_0102_add,base_0102,add,test,counter,7,-1.7292523384094238,-3.416752338409424,1.6875,1,21,0,G0,False,
base_0102_sub_from,base_0102,sub_from,test,base,1,-2.1750898361206055,-2.3000898361206055,0.125,1,24,0,G0,False,
base_0102_sub_from,base_0102,sub_from,test,counter,3,-2.2205593585968018,-2.1893093585968018,-0.03125,0,20,0,G0,False,
base_0102_double_sub,base_0102,double_sub,test,base,7,-2.7820911407470703,-2.4695911407470703,-0.3125,0,16,0,G0,False,
base_0102_double_sub,base_0102,double_sub,test,counter,3,-2.6118321418762207,-2.9868321418762207,0.375,1,16,0,G0,False,
base_0102_mod,base_0102,mod,test,base,3,-1.5772572755813599,-1.3272572755813599,-0.25,0,16,0,G0,False,
base_0102_mod,base_0102,mod,test,counter,1,-1.7661720514297485,-1.1411720514297485,-0.625,0,18,0,G0,False,
base_0103_add,base_0103,add,test,base,9,-3.0339417457580566,-1.5026917457580566,-1.53125,0,21,0,G0,False,
base_0103_add,base_0103,add,test,counter,7,-2.3504762649536133,-4.287976264953613,1.9375,1,20,0,G0,False,
base_0103_sub_from,base_0103,sub_from,test,base,1,-1.6675045490264893,-1.9175045490264893,0.25,1,16,1,G0,False,
base_0103_sub_from,base_0103,sub_from,test,counter,3,-2.0178613662719727,-1.7053614854812622,-0.31249988079071045,0,20,0,G0,False,
base_0103_double_sub,base_0103,double_sub,test,base,7,-2.7652926445007324,-2.3902926445007324,-0.375,0,16,0,G0,False,
base_0103_double_sub,base_0103,double_sub,test,counter,3,-2.3897037506103516,-3.0147037506103516,0.625,1,16,0,G0,False,
base_0103_mod,base_0103,mod,test,base,3,-1.4477171897888184,-1.4477171897888184,0.0,0,16,0,G0,False,
base_0103_mod,base_0103,mod,test,counter,1,-1.8963111639022827,-0.9588111639022827,-0.9375,0,18,0,G0,False,
base_0104_add,base_0104,add,test,base,8,-1.8875746726989746,-2.2938246726989746,0.40625,1,22,0,G0,False,
base_0104_add,base_0104,add,test,counter,9,-2.18507719039917,-1.9975770711898804,-0.18750011920928955,0,16,0,G0,False,
