model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_question_var,frac_question,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,frac_question_all,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_question_var,ntok_question,ntok_other
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,19,outer,4871,318.39947509765625,1.000000004118418,35,0.0038212743033996677,0.00311524601327536,0.041543930816229625,0.003612324110896116,0.0071501175824862555,0.009914455272792519,0.03091797724517349,0.007613578904555158,0.8001103821434397,0.09220071772617022,0.045156254927125744,0.006936520316675028,0.00311524601327536,0.05209277524380077,0.8077239610479948,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,19,margin,-1,-9.085205078125,1.0000001344928597,35,0.07584632355040577,-0.042066020800022856,0.1846206718754199,0.0048202634789925565,0.004319464552038266,0.05324145900794077,-0.08067680848678553,-0.0908609096619461,0.8190829301871574,0.0716727607896602,0.18944093535441245,0.033780302750382914,-0.042066020800022856,0.22322123810479533,0.7282220205252112,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,23,inner,4640,309.31427001953125,0.9999999572207544,35,0.0011457016169352412,0.003998680533904718,0.022196804755707848,0.003918982799259245,0.0068673885316226655,0.005951643281090137,0.031634211967138635,0.0041136753855959335,0.8484351455998949,0.0717377227496051,0.026115787554967095,0.00514438215083996,0.003998680533904718,0.031260169705807056,0.8525488209854908,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,23,outer,4871,318.39947509765625,0.9999999911079608,35,0.0015626671328975625,0.003437449335968418,0.024901660560585064,0.003982934946413,0.007168887086116646,0.007384027261136778,0.030853999865239366,0.003360377258246996,0.8476695596043358,0.06967842805702124,0.028884595506998064,0.0050001164688659805,0.003437449335968418,0.03388471197586404,0.8510299368625828,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,23,margin,-1,-9.085205078125,1.00000114482947,35,0.015758646539431785,-0.015670189601080266,0.11699099609007595,0.006160245369561712,0.017433686228602908,0.05615087416947707,0.004290952065642383,-0.02228635920662806,0.821604471219735,-0.00043217804534873564,0.12315124145963766,8.845693835151866e-05,-0.015670189601080266,0.12323969839798918,0.799318112013107,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,27,inner,4640,309.31427001953125,0.9999999906540837,35,0.001869579445637707,0.0015004500530801798,0.003953132199246025,0.0032152083255225883,0.0030966547030716455,0.0035325613418925946,0.027725696208713634,0.0075228667786152,0.8907633247638154,0.056820516834488737,0.007168340524768613,0.0033700294987178865,0.0015004500530801798,0.0105383700234865,0.8982861915424306,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,27,outer,4871,318.39947509765625,1.00000001137245,35,0.0028340479083395747,0.0008203643770929352,0.003950439129407971,0.0026585424538286685,0.0031046380912622775,0.004661819865552786,0.02607014415553869,0.008612241398083103,0.8937529039715353,0.053534870021808866,0.006608981583236639,0.0036544122854325098,0.0008203643770929352,0.01026339386866915,0.9023651453696184,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ab,target,ab_target,27,margin,-1,-9.085205078125,1.0000007167485365,35,0.03567027515166071,-0.022333785981629405,0.0038587510580979766,-0.016293665698563,0.00337643997897239,0.043108478240970895,-0.030294667690054553,0.04570101510224926,0.9955359129789992,-0.05832803639216683,-0.012434914640465025,0.013336489170031308,-0.022333785981629405,0.0009015745295662819,1.0412369280812486,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,0,inner,4640,297.41815185546875,1.0000002157380097,35,0.0029216072948823686,0.0027384682705048884,0.2812297412690064,0.0024510355001201543,0.004196890482954808,0.005171925682099095,0.0026389269733222464,0.008083430065193225,0.4088677157084135,0.2817004744915129,0.28368077676912656,0.005660075565387257,0.0027384682705048884,0.28934085233451384,0.41695114577360676,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,0,outer,4871,332.783935546875,0.9999998250999239,35,0.004590186135033597,0.0025308175330986814,0.2917818925920138,0.0014669350283282455,0.00281215429070075,0.004680869093032119,0.0021704723304060538,0.006665204935475316,0.39448465977207087,0.28881663338976443,0.29324882762034205,0.007121003668132278,0.0025308175330986814,0.30036983128847433,0.4011498647075462,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,0,margin,-1,-35.36578369140625,0.9999965399229716,35,0.018622552537351168,0.0007845223261360675,0.380523071692499,-0.006809124852441958,-0.008833160364313045,0.000551195495208253,-0.0017691240698881525,-0.005261744023899226,0.273526449091719,0.3486619020905994,0.37371394684005704,0.019407074863487236,0.0007845223261360675,0.3931210217035443,0.2682647050678198,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,3,inner,4640,297.41815185546875,1.000000034971001,35,0.0042753493768545175,0.0038783866294222393,0.2679153364352514,0.002502768532910286,0.0071725350889686,0.005238216270873868,0.0025446563771637787,0.010934807974421387,0.4080271426056196,0.28751083567951546,0.27041810496816165,0.008153736006276757,0.0038783866294222393,0.27857184097443843,0.418961950580041,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,3,outer,4871,332.783935546875,0.9999998530857271,35,0.006691289674308168,0.00425716421088261,0.2771271769584097,0.0011017751928211635,0.005146465812128645,0.005273175857367086,0.001505706381046564,0.009111271963537804,0.3932489143449881,0.2965369126902374,0.2782289521512309,0.010948453885190779,0.00425716421088261,0.28917740603642167,0.4023601863085259,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,3,margin,-1,-35.36578369140625,0.9999983234721754,35,0.027008794993338314,0.007442597035593423,0.35459664879287167,-0.010680258357092192,-0.011892313396242533,0.005567177983692679,-0.007231625453918961,-0.006224248802277399,0.2689673948026023,0.37244415587360796,0.3439163904357795,0.034451392028931736,0.007442597035593423,0.3783677824647112,0.2627431460003249,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,7,inner,4640,297.41815185546875,1.0000000993767633,35,0.006194434466141202,0.00789065387462371,0.2081604425825366,0.0031718211001679902,0.00750962908578651,0.0061819126432745685,0.015427602727317712,0.01345228957905756,0.5043379867485582,0.22767332656929906,0.21133226368270458,0.014085088340764912,0.00789065387462371,0.2254173520234695,0.5177902763276158,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,7,outer,4871,332.783935546875,0.999999928893671,35,0.008209971840948056,0.007646212207913971,0.21307758771842947,0.0017705364850076994,0.007715286722727083,0.004373428611028272,0.011666904888988328,0.010293121479946562,0.5019554695386533,0.2332914094000283,0.21484812420343716,0.015856184048862028,0.007646212207913971,0.23070430825229918,0.5122485910185999,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,7,margin,-1,-35.36578369140625,0.9999984951698606,35,0.025160180162115367,0.005590513700462349,0.2544296536441659,-0.0100139466216327,0.009444820410642818,-0.010835508457190047,-0.01995970377102485,-0.016274759657285656,0.48191904474126,0.28053820101834737,0.24441570702253324,0.030750693862577717,0.005590513700462349,0.27516640088511096,0.4656442850839744,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,11,inner,4640,297.41815185546875,1.0000000816658048,35,0.0024555592846912076,0.005519536631325624,0.12822174746490744,0.00173539614842212,0.006462535587773315,0.006212141215886067,0.02685825190058834,0.012102836204382648,0.6366594545132747,0.17377262271455352,0.12995714361332955,0.007975095916016832,0.005519536631325624,0.13793223952934638,0.6487622907176573,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,11,outer,4871,332.783935546875,1.0000000116420942,35,0.004947391733596744,0.0045771971401411355,0.13255846305764213,0.00180165454891595,0.009264521326608504,0.003166226195736063,0.021635541681981216,0.008372247588279657,0.6366178728661424,0.17705889550305035,0.13436011760655808,0.00952458887373788,0.0045771971401411355,0.14388470648029594,0.6449901204544221,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,11,margin,-1,-35.36578369140625,0.9999994227587032,35,0.02590313268801138,-0.0033476624454423613,0.16902924928335114,0.002358872542209367,0.03282858050995541,-0.022449222451085802,-0.022286256699437235,-0.023001149399499165,0.6362681807244631,0.20469569800617565,0.1713881218255605,0.022555470242569018,-0.0033476624454423613,0.19394359206812953,0.613267031324964,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,15,inner,4640,297.41815185546875,1.0000000945920489,35,0.005299244575713554,0.0023871253443022316,0.0719670031125209,0.002323859897427076,0.010323898053294353,0.004787308800290135,0.03298147659060346,0.010448723484469923,0.7338694371634575,0.12561201756996965,0.07429086300994797,0.007686369920015786,0.0023871253443022316,0.08197723292996376,0.7443181606479274,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,15,outer,4871,332.783935546875,1.0000000222095335,35,0.008340874831173156,0.0024384127989294305,0.07642614550067751,0.00242165731791461,0.013701535473720236,0.0036079494574523343,0.02715960574301051,0.008327797714583411,0.7342836020383114,0.12329244133376095,0.07884780281859212,0.010779287630102587,0.0024384127989294305,0.08962709044869471,0.7426113997528948,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,15,margin,-1,-35.36578369140625,0.9999994134891357,35,0.033920289586975544,0.002869728561693069,0.11392651307398804,0.003244111255636973,0.04210669363412163,-0.006310192868502484,-0.021800996486004472,-0.009508702904391016,0.7377666339065534,0.10378533572906617,0.11717062432962502,0.03679001814866861,0.002869728561693069,0.15396064247829364,0.7282579310021624,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,19,inner,4640,297.41815185546875,1.0000001322685428,35,0.0061955387080668,0.002113549106625235,0.03546046845009511,0.004294830128328126,0.009784660848193242,0.006278919995827945,0.03553065334542128,0.008650902195233269,0.8039261546521126,0.08776445483863916,0.039755298578423234,0.008309087814692036,0.002113549106625235,0.04806438639311527,0.8125770568473458,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,19,outer,4871,332.783935546875,1.000000017910914,35,0.008733893302443799,0.003378367360745824,0.03778888785569184,0.004025981953111989,0.00842448011236293,0.006122597375535826,0.030244080078946037,0.006129756009676227,0.8103589511819209,0.08479302268047872,0.04181486980880383,0.012112260663189623,0.003378367360745824,0.05392713047199345,0.8164887071915972,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,19,margin,-1,-35.36578369140625,0.9999990561894123,35,0.03008087485956098,0.014015199584119302,0.05737036249229845,0.0017650302914659676,-0.0030143287705394883,0.0048079598935511095,-0.014214791928057255,-0.015072506765234289,0.8644572986652469,0.05980395786700102,0.05913539278376442,0.04409607444368028,0.014015199584119302,0.10323146722744471,0.8493847919000126,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,23,inner,4640,297.41815185546875,1.0000001018066966,35,0.005698148865028806,0.0026768391458298233,0.01972909568308311,0.0042290501762913615,0.010514446520951902,0.0034933781525638024,0.03136046507556385,0.0032809175971275006,0.852473694885125,0.06654406570513133,0.02395814585937447,0.00837498801085863,0.0026768391458298233,0.0323331338702331,0.8557546124822525,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,23,outer,4871,332.783935546875,1.000000043344412,35,0.005747401696650167,0.0037003636844060487,0.021052227629388673,0.0037604888318888137,0.008490015430553385,0.004005389058755043,0.02974438241231,0.0015635022589302156,0.859586852620184,0.06234941972134584,0.024812716461277487,0.009447765381056216,0.0037003636844060487,0.034260481842333705,0.8611503548791142,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,23,margin,-1,-35.36578369140625,0.9999995516899712,35,0.006161606745301003,0.012307970949617988,0.03217946466632035,-0.000180004903500491,-0.008534987004537194,0.008311283670847196,0.016153496850584967,-0.012879567921895197,0.9194068822250057,0.027073406412227555,0.03199945976281986,0.01846957769491899,0.012307970949617988,0.05046903745773885,0.9065273143031105,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,27,inner,4640,297.41815185546875,1.0000000645435418,35,0.002709953978370986,5.8032735480748985e-05,0.0038820127915641183,0.003499383946034999,0.003532851494690327,0.001717583984656772,0.027122817443989707,0.007142066829724975,0.8956497340411478,0.05468562729788135,0.007381396737599117,0.002767986713851735,5.8032735480748985e-05,0.010149383451450852,0.9027918008708727,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,27,outer,4871,332.783935546875,0.9999999990148997,35,0.0029593300628061535,-0.00026007345773102224,0.003566512915941289,0.0026796393182082455,0.0036374888533933737,0.00207459001315859,0.024860306476430637,0.0076424573638857645,0.9022350068404503,0.050604740628356355,0.0062461522341495344,0.002699256605075131,-0.00026007345773102224,0.008945408839224666,0.9098774642043361,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,source,ba_source,27,margin,-1,-35.36578369140625,0.9999994479340073,35,0.005056525894710864,-0.0029352737842492684,0.0009132311242197114,-0.0042142255068748245,0.004517465107052929,0.005076929057155878,0.005833106728905671,0.011850627305055114,0.9576156448753027,0.016285417132729223,-0.003300994382655113,0.0021212521104615953,-0.0029352737842492684,-0.0011797422721935178,0.9694662721803579,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,0,inner,4640,310.563720703125,1.0000001775777203,35,0.005293891536150948,0.004012088432555546,0.28231106665597544,0.001589473177684593,-0.0015896057971980589,0.0038018840086996067,0.009937315594389803,0.008475734217247649,0.3986745822344837,0.2874937475177312,0.28390053983366004,0.009305979968706492,0.004012088432555546,0.29320651980236656,0.4071503164517314,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,0,outer,4871,323.2564697265625,1.0000000302396475,35,0.004121971164439676,0.003845871749388339,0.28885053039574915,-7.413885758847703e-05,-0.0008936068490483049,0.004045502839848088,0.007254178010025615,0.00804186698982711,0.39486686638886953,0.289940988408137,0.28877639153816065,0.007967842913828014,0.003845871749388339,0.29674423445198866,0.40290873337869665,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,0,margin,-1,-12.6927490234375,0.9999964252002658,35,-0.024552349137205588,-0.00022108580819203878,0.4488568605199127,-0.04077907539473115,0.016135960389988605,0.010006321138162513,-0.05839631187359644,-0.002573912160147722,0.30170041377796575,0.3498196037481115,0.40807778512518156,-0.02477343494539763,-0.00022108580819203878,0.3833043501797839,0.299126501617818,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,3,inner,4640,310.563720703125,0.9999998828783531,35,0.006537343609849387,0.00582447937056677,0.2701905075510841,0.0013970406322912712,0.0037153999643002858,0.004915594278027568,0.007368213786180968,0.01154202327075025,0.39728621791238816,0.2912230625029142,0.2715875481833754,0.012361822980416156,0.00582447937056677,0.28394937116379154,0.40882824118313843,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,3,outer,4871,323.2564697265625,0.9999999243086869,35,0.00484930512652953,0.006068831025734513,0.2771463647565421,-0.0005958076748939671,0.004069461491410689,0.00588678908447021,0.0033201277246896095,0.010575557084524588,0.3939742978291862,0.29470499786049326,0.2765505570816481,0.010918136152264044,0.006068831025734513,0.28746869323391216,0.40454985491371076,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,3,margin,-1,-12.6927490234375,1.0000009380180581,35,-0.03645329300267364,0.012047579919983861,0.4473409294184403,-0.049356433441112506,0.012732570248559805,0.029649795196025158,-0.09572765669630406,-0.013071750064916954,0.31293887974825335,0.37990031669180085,0.39798449597732777,-0.024405713082689774,0.012047579919983861,0.373578782894638,0.2998671296833364,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,7,inner,4640,310.563720703125,0.9999998926184982,35,0.0061159774450128095,0.010917011110442909,0.20905044753861624,0.0030251635696452,0.008363942300889339,0.007189906850326122,0.014745556151564154,0.017305645062787475,0.48939732362198907,0.23388891896722483,0.21207561110826142,0.01703298855545572,0.010917011110442909,0.22910859966371713,0.5067029686847765,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,7,outer,4871,323.2564697265625,0.9999999740012786,35,0.00516733771345828,0.009231513904502709,0.2135539611731657,0.0024661564796561106,0.008368117385391205,0.006301466847716698,0.008595804230893121,0.015136982240588312,0.502884380394753,0.2282942536311533,0.2160201176528218,0.014398851617960989,0.009231513904502709,0.23041896927078281,0.5180213626353414,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,7,margin,-1,-12.6927490234375,1.000001965259361,35,-0.018043795201434905,-0.0320089047427846,0.3237450590984718,-0.011211520550423635,0.008470272543013493,-0.015436710778137894,-0.14187513270783644,-0.037925438970849885,0.83288306901213,0.09140506755721108,0.31253353854804816,-0.05005269994421951,-0.0320089047427846,0.26248083860382865,0.7949576300412802,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,11,inner,4640,310.563720703125,0.9999999263011676,35,-0.003880397063759906,0.008947106575242773,0.1278220634061517,0.002595025132591569,0.009654344369291289,0.007768533272615322,0.02521983025906024,0.01633181172267385,0.6214065564412805,0.18413505218602036,0.1304170885387433,0.005066709511482867,0.008947106575242773,0.13548379805022617,0.6377383681639544,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,11,outer,4871,323.2564697265625,1.0000000932081823,35,-0.0043239609474156546,0.00493444927978541,0.1340319012528525,0.0030871363102654642,0.006388426486159789,0.005166546319752866,0.020499548963117002,0.013495566790949947,0.6386681901883016,0.17805228856441319,0.13711903756311797,0.0006104883323697552,0.00493444927978541,0.1377295258954877,0.6521637569792516,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,11,margin,-1,-12.6927490234375,1.0000041770566357,35,-0.01517699600099541,-0.09324647096709432,0.2859730089729657,0.015128017135671626,-0.07352141868790814,-0.058498365655565064,-0.09499537804809137,-0.055901123964935226,1.061022495941181,0.02922040833140041,0.3011010261086373,-0.10842346696808973,-0.09324647096709432,0.19267755914054757,1.0051213719762457,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,15,inner,4640,310.563720703125,0.9999999843581906,35,0.004243084755647099,0.007287203127591743,0.07321547858252972,0.0029556260343631124,0.00974392913852354,0.006066695189343109,0.03147804184437912,0.01509717817488674,0.7161063381482562,0.1338064093626702,0.07617110461689283,0.011530287883238842,0.007287203127591743,0.08770139250013168,0.731203516323143,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,15,outer,4871,323.2564697265625,1.0000000079286882,35,0.005732311688361957,0.004304881204857074,0.07989889608351897,0.003264303214675749,0.0071950683495102365,0.005291731823027457,0.02710625297027095,0.010295015760255306,0.7257309266534956,0.13118062018071475,0.08316319929819471,0.01003719289321903,0.004304881204857074,0.09320039219141374,0.7360259424137509,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,15,margin,-1,-12.6927490234375,1.0000005846470499,35,0.042170427366944305,-0.06866599302803932,0.2434274589099722,0.010816956578972678,-0.055169962955260235,-0.013669921480539339,-0.07986182907125478,-0.10720336257802056,0.9612234910226742,0.06693331988159924,0.2542444154889449,-0.02649556566109501,-0.06866599302803932,0.22774884982784988,0.8540201284446537,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,19,inner,4640,310.563720703125,0.9999999827268362,35,0.0021038252936751074,0.004633997564941446,0.035292070806497135,0.004640610115906645,0.007428174407697224,0.008122431227197581,0.03395606681786719,0.011385259712719985,0.7975295937968478,0.09490795298348596,0.03993268092240378,0.006737822858616554,0.004633997564941446,0.046670503781020334,0.8089148535095678,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,19,outer,4871,323.2564697265625,1.0000000589119966,35,0.004067224126261227,0.005503987597602372,0.03920583002941335,0.0044389335628627815,0.007163576337922381,0.009147427032585797,0.030473580083036363,0.008023281407364176,0.7981185055710105,0.09385771316393757,0.043644763592276134,0.009571211723863599,0.005503987597602372,0.05321597531613973,0.8061417869783747,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,19,margin,-1,-12.6927490234375,1.000001922995719,35,0.05210728586120755,0.026790734938064435,0.1349669314236527,-0.000495649211619654,0.0006894420988853518,0.034226825548908914,-0.0547352297398994,-0.07423695154189788,0.8125278846119168,0.06816064900649983,0.13447128221203306,0.078898020799272,0.026790734938064435,0.21336930301130505,0.7382909330700189,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,23,inner,4640,310.563720703125,0.9999999497159009,35,0.0011824165815813646,0.00439851597697334,0.020348579263389014,0.004522113525042667,0.007200872622426535,0.005710825790994828,0.030919192810836126,0.0057900489650129046,0.8467906941591379,0.07313669002050623,0.02487069278843168,0.0055809325585547045,0.00439851597697334,0.030451625346986387,0.8525807431241508,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,23,outer,4871,323.2564697265625,1.0000000125383905,35,0.001526732323501001,0.004574048365074126,0.02278893921369411,0.004172913907434037,0.007329422366440003,0.006903081687383903,0.030164490687510218,0.004195739309762371,0.847316617454025,0.07102802722356585,0.026961853121128147,0.0061007806885751276,0.004574048365074126,0.03306263380970327,0.8515123567637873,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,23,margin,-1,-12.6927490234375,1.000001549666879,35,0.009951383099291692,0.008868940783715943,0.08249919304619202,-0.004371234591239577,0.010474752564219697,0.03607496766173939,0.011698585546720973,-0.03481352003769994,0.8601848066038319,0.019433674990112185,0.07812795845495245,0.018820323883007636,0.008868940783715943,0.09694828233796009,0.825371286566132,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,27,inner,4640,310.563720703125,1.000000004990025,35,0.001727862983454514,0.002993951538362404,0.0031582175991436,0.003426018428196505,0.002786670309599951,0.0031797568506012645,0.026814368216268144,0.007358010048491867,0.8895185463787244,0.05903660263718252,0.006584236027340104,0.004721814521816918,0.002993951538362404,0.011306050549157023,0.8968765564272163,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,27,outer,4871,323.2564697265625,0.9999999743700547,35,0.0024877132918881607,0.0028672110972508954,0.003191967396078043,0.0027988475513921777,0.0030038070890325086,0.004001858546445455,0.025269346311690533,0.00819999674532885,0.8925878171758461,0.055591409165102024,0.005990814947470221,0.0053549243891390565,0.0028672110972508954,0.011345739336609276,0.900787813921175,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0251,calib,ba,target,ba_target,27,margin,-1,-12.6927490234375,0.99999922516656,35,0.02107958322714202,-0.00023384942812972726,0.004017750879985382,-0.01254664779065966,0.008316667683498591,0.024116883352047046,-0.01253394991416536,0.028801563897517767,0.9676861395991018,-0.028704916339778303,-0.008528896910674278,0.020845733799012292,-0.00023384942812972726,0.012316836888338014,0.9964877034966195,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,0,inner,4640,302.93865966796875,1.0000003632954981,35,0.005218572454736693,0.0006350552382734373,0.2776259145290466,0.00220194489757869,0.0029851418653330103,0.005201870330645833,0.0076763117536561955,0.01276525589108519,0.4021097408223221,0.28358055551282035,0.2798278594266253,0.00585362769301013,0.0006350552382734373,0.2856814871196354,0.4148749967134073,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,0,outer,4871,338.7147216796875,0.999999998592216,35,0.0029834349325398926,0.0015560621686752252,0.2860879003197044,0.001565134104600737,0.003708608391798039,0.005634783127274303,0.007226889493023428,0.012196285810870957,0.3879983766712733,0.29104252357245575,0.2876530344243051,0.004539497101215118,0.0015560621686752252,0.2921925315255202,0.40019466248214425,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,0,margin,-1,-35.77606201171875,0.999996910417686,35,-0.01594289533058662,0.00935481332662649,0.3577409132396721,-0.003827147696108535,0.009834659374440207,0.009300530976234955,0.003421345517377283,0.007378454451041107,0.2685084859000339,0.3542277506589554,0.3539137655435636,-0.006588082003960129,0.00935481332662649,0.3473256835396034,0.275886940351075,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,3,inner,4640,302.93865966796875,1.0000001661102662,35,0.00423384207143889,0.0013268120707533647,0.26707366017326617,0.0017016144801078787,0.007572211195137072,0.004373525409114051,0.006923402203914767,0.014449899873512773,0.4002062137309228,0.29213898490209833,0.26877527465337403,0.0055606541421922544,0.0013268120707533647,0.2743359287955663,0.41465611360443555,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,3,outer,4871,338.7147216796875,1.0000000447851278,35,0.0025115367685807663,0.002606674633822999,0.27552562374065276,0.0007421924237244621,0.008229303306179546,0.004992943792524086,0.006393020504925488,0.014346312628592619,0.38572862746076697,0.29892380952535813,0.27626781616437723,0.005118211402403766,0.002606674633822999,0.28138602756678105,0.40007494008935957,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,3,margin,-1,-35.77606201171875,0.9999990174480557,35,-0.012072317089229812,0.013444084555812886,0.3470937721251201,-0.007381844026164154,0.013793319919645828,0.01023795300517781,0.0019019414993154665,0.013469173576101884,0.2631377012019805,0.35637523268029614,0.33971192809895595,0.0013717674665830737,0.013444084555812886,0.341083695565539,0.2766068747780824,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0252,test,ab,source,ab_source,7,inner,4640,302.93865966796875,1.0000001676597103,35,0.0042776692100360905,0.006547978737936316,0.20646824864350607,0.001946014280408966,0.007085434234197206,0.006759431941792504,0.021161242573559738,0.016146334192431035,0.4938058798083039,0.23580193403753838,0.20841426292391504,0.010825647947972406,0.006547978737936316,0.21923991087188743,0.509952214000735,1,1,1,1,1,1,3,1,18,7
