lens,layer,family,read,n,median_rank,mean_margin,pass@1,pass@10,pass@25
r-lens,18,binding,use,20,359.0,-0.04296875,0.0,0.0,0.0
r-lens,19,binding,use,20,240.0,-0.0796875,0.0,0.0,0.0
r-lens,20,binding,use,20,435.0,-0.1546875,0.0,0.0,0.0
r-lens,21,binding,use,20,148.5,-0.18515625,0.0,0.0,0.0
r-lens,22,binding,use,20,85.5,-0.124951171875,0.0,0.0,0.0
r-lens,0,call,answer,10,751.0,1.7032470703125,0.0,0.0,0.0
r-lens,1,call,answer,10,676.0,2.53729248046875,0.0,0.0,0.0
r-lens,2,call,answer,10,627.5,3.448974609375,0.0,0.0,0.0
r-lens,3,call,answer,10,546.0,3.94384765625,0.0,0.0,0.0
r-lens,4,call,answer,10,940.5,2.5765380859375,0.0,0.0,0.0
r-lens,5,call,answer,10,650.5,2.90380859375,0.0,0.0,0.0
r-lens,6,call,answer,10,213.0,4.05078125,0.0,0.0,0.0
r-lens,7,call,answer,10,169.5,4.41796875,0.0,0.0,0.0
r-lens,8,call,answer,10,172.5,5.2506561279296875,0.0,0.0,0.0
r-lens,9,call,answer,10,107.0,3.251953125,0.0,0.0,0.1
r-lens,10,call,answer,10,10.5,3.97216796875,0.1,0.5,0.8
r-lens,11,call,answer,10,2.0,4.80615234375,0.2,0.9,1.0
r-lens,12,call,answer,10,2.5,6.250244140625,0.2,1.0,1.0
r-lens,13,call,answer,10,1.0,8.304443359375,0.2,0.9,1.0
r-lens,14,call,answer,10,0.5,8.12353515625,0.5,0.7,1.0
r-lens,15,call,answer,10,0.0,9.185546875,0.6,0.9,0.9
r-lens,16,call,answer,10,0.0,10.5361328125,0.6,0.9,1.0
r-lens,17,call,answer,10,0.0,13.203125,0.9,1.0,1.0
r-lens,18,call,answer,10,0.0,15.50390625,0.9,1.0,1.0
r-lens,19,call,answer,10,0.0,19.294921875,1.0,1.0,1.0
r-lens,20,call,answer,10,0.0,19.534912109375,1.0,1.0,1.0
r-lens,21,call,answer,10,0.0,18.294921875,1.0,1.0,1.0
r-lens,22,call,answer,10,0.0,21.3212890625,1.0,1.0,1.0
r-lens,0,call,use,10,1892.5,0.6608428955078125,0.0,0.0,0.0
r-lens,1,call,use,10,1229.5,1.801513671875,0.0,0.0,0.0
r-lens,2,call,use,10,906.5,2.92041015625,0.0,0.0,0.0
r-lens,3,call,use,10,867.5,2.98876953125,0.0,0.0,0.0
r-lens,4,call,use,10,696.5,3.021240234375,0.0,0.0,0.0
r-lens,5,call,use,10,1126.5,0.9517822265625,0.0,0.0,0.0
r-lens,6,call,use,10,1856.5,0.361114501953125,0.0,0.0,0.0
r-lens,7,call,use,10,2625.5,-1.3525390625,0.0,0.0,0.0
r-lens,8,call,use,10,1888.0,-1.65234375,0.0,0.0,0.0
r-lens,9,call,use,10,1642.0,-2.89990234375,0.0,0.0,0.0
r-lens,10,call,use,10,409.5,0.743377685546875,0.0,0.0,0.0
r-lens,11,call,use,10,535.5,0.34375,0.0,0.0,0.0
r-lens,12,call,use,10,489.0,1.2760009765625,0.0,0.0,0.0
r-lens,13,call,use,10,322.0,3.0390625,0.0,0.0,0.0
r-lens,14,call,use,10,335.0,2.98046875,0.0,0.0,0.0
r-lens,15,call,use,10,384.5,3.5703125,0.0,0.0,0.0
r-lens,16,call,use,10,578.0,3.59375,0.0,0.0,0.0
r-lens,17,call,use,10,197.0,5.748046875,0.0,0.0,0.0
r-lens,18,call,use,10,223.5,4.9296875,0.0,0.0,0.0
r-lens,19,call,use,10,175.0,5.25390625,0.0,0.0,0.0
r-lens,20,call,use,10,331.5,3.822265625,0.0,0.0,0.0
r-lens,21,call,use,10,158.5,5.4375,0.0,0.0,0.0
r-lens,22,call,use,10,116.5,7.318359375,0.0,0.0,0.0
r-lens,0,defuse,answer,10,584.5,1.763671875,0.0,0.0,0.0
r-lens,1,defuse,answer,10,607.0,1.94921875,0.0,0.0,0.0
r-lens,2,defuse,answer,10,571.0,1.82421875,0.0,0.0,0.0
r-lens,3,defuse,answer,10,669.0,1.068359375,0.0,0.0,0.0
r-lens,4,defuse,answer,10,987.0,0.2822265625,0.0,0.0,0.0
r-lens,5,defuse,answer,10,828.0,0.34765625,0.0,0.0,0.0
r-lens,6,defuse,answer,10,373.0,1.345703125,0.0,0.0,0.0
r-lens,7,defuse,answer,10,222.0,0.451171875,0.0,0.0,0.0
r-lens,8,defuse,answer,10,500.5,1.1015625,0.0,0.0,0.0
r-lens,9,defuse,answer,10,157.5,1.9765625,0.0,0.0,0.0
r-lens,10,defuse,answer,10,22.5,3.28125,0.0,0.1,0.5
r-lens,11,defuse,answer,10,6.5,3.2392578125,0.0,0.7,0.9
r-lens,12,defuse,answer,10,4.0,3.785888671875,0.1,0.8,1.0
r-lens,13,defuse,answer,10,2.5,4.17578125,0.3,0.8,0.9
r-lens,14,defuse,answer,10,1.0,3.52734375,0.4,0.9,0.9
r-lens,15,defuse,answer,10,1.5,2.75,0.5,0.8,1.0
r-lens,16,defuse,answer,10,1.5,2.578125,0.4,1.0,1.0
r-lens,17,defuse,answer,10,0.5,4.046875,0.5,1.0,1.0
r-lens,18,defuse,answer,10,0.0,1.6875,0.6,1.0,1.0
r-lens,19,defuse,answer,10,0.0,2.84375,0.8,1.0,1.0
r-lens,20,defuse,answer,10,0.0,3.5,0.9,1.0,1.0
r-lens,21,defuse,answer,10,0.0,3.25,0.9,1.0,1.0
r-lens,22,defuse,answer,10,0.0,4.3125,0.9,1.0,1.0
r-lens,0,defuse,use,10,1743.5,2.064453125,0.0,0.0,0.0
r-lens,1,defuse,use,10,817.5,2.939453125,0.0,0.0,0.0
r-lens,2,defuse,use,10,706.0,3.01171875,0.0,0.0,0.0
r-lens,3,defuse,use,10,694.5,2.919921875,0.0,0.0,0.0
r-lens,4,defuse,use,10,1047.5,2.1142578125,0.0,0.0,0.0
r-lens,5,defuse,use,10,875.0,2.7734375,0.0,0.0,0.0
r-lens,6,defuse,use,10,835.5,2.951171875,0.0,0.0,0.0
r-lens,7,defuse,use,10,2333.0,1.5859375,0.0,0.0,0.0
r-lens,8,defuse,use,10,2083.0,2.29296875,0.0,0.0,0.0
r-lens,9,defuse,use,10,1770.0,2.468505859375,0.0,0.0,0.0
r-lens,10,defuse,use,10,564.5,2.6015625,0.0,0.0,0.0
r-lens,11,defuse,use,10,518.5,2.1640625,0.0,0.0,0.0
r-lens,12,defuse,use,10,382.5,2.1328125,0.0,0.0,0.0
r-lens,13,defuse,use,10,339.0,2.265625,0.0,0.0,0.0
r-lens,14,defuse,use,10,653.5,2.46875,0.0,0.0,0.0
r-lens,15,defuse,use,10,482.5,2.4296875,0.0,0.0,0.0
r-lens,16,defuse,use,10,681.5,2.3984375,0.0,0.0,0.0
r-lens,17,defuse,use,10,238.0,2.578125,0.0,0.0,0.0
r-lens,18,defuse,use,10,827.0,2.0,0.0,0.0,0.0
r-lens,19,defuse,use,10,512.5,1.984375,0.0,0.0,0.0
r-lens,20,defuse,use,10,428.0,2.953125,0.0,0.0,0.0
r-lens,21,defuse,use,10,203.0,3.0703125,0.0,0.0,0.0
r-lens,22,defuse,use,10,101.5,4.080078125,0.0,0.0,0.0
r-lens,0,loopvar,use,10,672.5,4.353125,0.0,0.0,0.0
r-lens,1,loopvar,use,10,823.5,3.821875,0.0,0.0,0.0
r-lens,2,loopvar,use,10,1008.0,5.2,0.0,0.0,0.0
r-lens,3,loopvar,use,10,1376.0,3.25,0.0,0.0,0.0
r-lens,4,loopvar,use,10,1197.5,2.96875,0.0,0.0,0.0
r-lens,5,loopvar,use,10,988.5,1.971875,0.0,0.0,0.0
r-lens,6,loopvar,use,10,226.5,3.46875,0.0,0.0,0.0
r-lens,7,loopvar,use,10,114.5,5.97109375,0.0,0.0,0.0
r-lens,8,loopvar,use,10,119.0,6.11875,0.0,0.0,0.0
r-lens,9,loopvar,use,10,64.0,3.653125,0.0,0.0,0.0
r-lens,10,loopvar,use,10,24.0,4.2546875,0.0,0.0,0.7
r-lens,11,loopvar,use,10,24.0,2.37685546875,0.0,0.0,0.8
r-lens,12,loopvar,use,10,2.0,7.962890625,0.0,1.0,1.0
r-lens,13,loopvar,use,10,0.0,10.991259765625,0.8,1.0,1.0
r-lens,14,loopvar,use,10,0.0,12.128515625,1.0,1.0,1.0
r-lens,15,loopvar,use,10,0.0,11.63828125,1.0,1.0,1.0
r-lens,16,loopvar,use,10,0.0,12.546875,1.0,1.0,1.0
r-lens,17,loopvar,use,10,0.0,22.17578125,1.0,1.0,1.0
r-lens,18,loopvar,use,10,0.0,24.36171875,1.0,1.0,1.0
r-lens,19,loopvar,use,10,0.0,25.40625,1.0,1.0,1.0
r-lens,20,loopvar,use,10,0.0,25.703125,0.8,1.0,1.0
r-lens,21,loopvar,use,10,0.0,23.94375,1.0,1.0,1.0
r-lens,22,loopvar,use,10,0.0,22.2890625,1.0,1.0,1.0
r-lens,0,scopeword,use,20,1999.5,0.05625,0.0,0.0,0.0
r-lens,1,scopeword,use,20,1145.0,0.0640625,0.0,0.0,0.0
r-lens,2,scopeword,use,20,1319.5,0.0859375,0.0,0.0,0.0
r-lens,3,scopeword,use,20,1430.0,0.26875,0.0,0.0,0.0
r-lens,4,scopeword,use,20,2515.5,-1.10390625,0.0,0.0,0.0
r-lens,5,scopeword,use,20,1022.0,-0.5386688232421875,0.0,0.0,0.0
r-lens,6,scopeword,use,20,740.5,-0.50557861328125,0.0,0.0,0.0
r-lens,7,scopeword,use,20,636.0,0.05701904296875,0.0,0.0,0.0
r-lens,8,scopeword,use,20,694.5,-0.072265625,0.0,0.0,0.0
r-lens,9,scopeword,use,20,48.0,0.80341796875,0.0,0.0,0.25
r-lens,10,scopeword,use,20,64.0,0.3756591796875,0.0,0.0,0.0
r-lens,11,scopeword,use,20,115.0,0.658563232421875,0.0,0.0,0.0
r-lens,12,scopeword,use,20,108.5,0.22003173828125,0.0,0.0,0.05
r-lens,13,scopeword,use,20,148.0,-0.862255859375,0.0,0.0,0.0
r-lens,14,scopeword,use,20,71.5,-1.048095703125,0.0,0.0,0.0
r-lens,15,scopeword,use,20,226.0,-1.21376953125,0.0,0.0,0.0
r-lens,16,scopeword,use,20,244.5,-0.7932861328125,0.0,0.0,0.0
r-lens,17,scopeword,use,20,227.0,-0.34237060546875,0.0,0.0,0.0
r-lens,18,scopeword,use,20,189.0,-0.18717041015625,0.0,0.0,0.0
r-lens,19,scopeword,use,20,319.5,-0.150390625,0.0,0.0,0.0
r-lens,20,scopeword,use,20,275.0,0.45703125,0.0,0.0,0.0
r-lens,21,scopeword,use,20,298.5,0.55625,0.0,0.0,0.0
r-lens,22,scopeword,use,20,433.5,0.8203125,0.0,0.0,0.0
r-lens,0,typeof,use,10,885.0,1.403125,0.0,0.0,0.0
r-lens,1,typeof,use,10,771.0,2.21875,0.0,0.0,0.0
r-lens,2,typeof,use,10,1371.0,2.33125,0.0,0.0,0.0
r-lens,3,typeof,use,10,1029.0,2.79375,0.0,0.0,0.0
r-lens,4,typeof,use,10,1435.0,1.78125,0.0,0.0,0.0
r-lens,5,typeof,use,10,566.0,2.8515625,0.0,0.0,0.0
r-lens,6,typeof,use,10,235.0,2.48046875,0.0,0.0,0.0
r-lens,7,typeof,use,10,420.0,2.2365234375,0.0,0.0,0.0
r-lens,8,typeof,use,10,167.0,2.937890625,0.0,0.0,0.0
r-lens,9,typeof,use,10,25.0,4.193359375,0.0,0.0,0.3
r-lens,10,typeof,use,10,31.0,4.09296875,0.0,0.0,0.3
r-lens,11,typeof,use,10,10.0,4.83671875,0.0,0.3,0.6
r-lens,12,typeof,use,10,12.0,5.5953125,0.0,0.3,1.0
r-lens,13,typeof,use,10,1.0,6.6703125,0.0,1.0,1.0
r-lens,14,typeof,use,10,1.0,9.5375,0.3,1.0,1.0
r-lens,15,typeof,use,10,0.0,10.279296875,1.0,1.0,1.0
r-lens,16,typeof,use,10,0.0,10.71953125,1.0,1.0,1.0
r-lens,17,typeof,use,10,1.0,14.02890625,0.4,1.0,1.0
r-lens,18,typeof,use,10,1.0,17.2140625,0.4,1.0,1.0
r-lens,19,typeof,use,10,2.0,17.18046875,0.4,1.0,1.0
r-lens,20,typeof,use,10,2.0,16.74375,0.4,1.0,1.0
r-lens,21,typeof,use,10,1.0,14.66875,0.4,1.0,1.0
r-lens,22,typeof,use,10,1.0,13.96015625,0.4,1.0,1.0
