model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.9999998641223125,0.9999997307375423,0.014291343414675296,0.01187986567546559,0.0309149307639085,-0.008756025278855939,-0.02160351711380631,-0.004985214404981057,-0.11916797032433872,0.08117895387644486,0.01624750000671757,0.022158905485052616,0.026171209090140896,0.01187986567546559,0.048330114575193484,0.00401230360508828,-0.010279039809587026
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999997452395492,0.9999997703796634,0.02379938173985055,0.02486992849613126,-0.0019489901022365363,-0.04243650732968428,-0.01716591886927389,-0.010015281006175703,-0.07929050291231707,0.08301396997540766,0.019173945148412197,-0.04438549743192083,0.04866931023598182,0.02486992849613126,0.004283812804060927,0.09305480766790264,0.06925542592805209
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,0.9999998928012471,0.999999939206971,0.005005101899145889,0.0673698094153519,0.042365969703611395,-0.07176961147022679,-0.022080386479572382,0.0023826495214948036,-0.010695087437062281,0.01166692427194893,-0.02424532301896766,-0.029403641766615418,0.07237491131449779,0.0673698094153519,0.04297126954788233,0.10177855308111321,0.09677345118196731
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999999166595062,0.9999999929074799,0.0188633583506015,0.004383771157401427,0.0622182512280936,-0.08998440177860978,-0.04623554740144737,-0.0007708919829016144,0.004436150874454439,0.060186314056640766,-0.013096928256259195,-0.027766150550516178,0.02324712950800293,0.004383771157401427,-0.004519021042513283,0.05101328005851911,0.032149921707917604
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,0.9999999882342832,0.9999999853083512,0.025279202771689116,0.05779299051662623,0.06950402562759694,-0.09156991734227307,-0.04164115408890217,0.01541493768738934,0.008937584739678997,-0.04323302804738771,-0.0004846447903494727,-0.022065891714676128,0.08307219328831533,0.05779299051662623,0.06100630157363923,0.10513808500299146,0.07985888223130236
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,0.999999925974032,1.0000000691520707,0.0008083605834891911,0.04524784481709744,0.06951250817612836,-0.009760030380530346,0.017895925734592453,0.0013218587359576156,0.0026536828542471913,-0.16563722000581482,0.03795721266287151,0.05975247779559803,0.04605620540058663,0.04524784481709744,0.10580868319618464,-0.013696272395011401,-0.01450463297850059
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.9999996976115423,0.9999999113737943,0.01362492109781139,-0.045791079711169545,0.10477622568315023,0.060281408880945214,-0.03017464393965563,-0.004520444387211271,-0.13075730395960816,0.053481889050844666,-0.020920758952855056,0.16505763456409545,-0.03216615861335816,-0.045791079711169545,0.13289147595073736,-0.19722379317745362,-0.210848714275265
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999996947105245,0.9999998879290712,0.0214716861225197,-0.04410690110112909,0.04826144178676378,0.056207920388524936,-0.028211385507993188,-0.009516367786565125,-0.08706567811551957,0.05836605346137236,-0.015406576029427077,0.10446936217528874,-0.02263521497860939,-0.04410690110112909,0.08183414719667936,-0.1271045771538981,-0.14857626327641782
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.9999997564851416,0.9999997928620076,0.000932106991345947,-0.02323788160784024,0.05893530003839659,0.07548172288367175,-0.032148189224571654,0.003870745100963552,-0.023836586613340843,-0.018672784853277113,-0.04132439633848213,0.1344170229220683,-0.022305774616494287,-0.02323788160784024,0.11211124830557401,-0.1567227975385626,-0.15765490452990855
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999999269626074,1.0000000247328946,0.016304630474990957,-0.10149182656358786,0.06510529672148913,0.0772886350660272,-0.056582455176763025,-0.0003392657407556487,-0.0038163799706116552,0.033638994537803,-0.030107531578304942,0.14239393178751633,-0.08518719608859691,-0.10149182656358786,0.05720673569891943,-0.22758112787611323,-0.2438857583511042
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.9999998716726185,0.9999999381677636,0.023528567274894566,-0.08698965012533275,0.06828594975605817,0.09395247662801776,-0.048039095752504084,0.015679084975234583,-0.0007322501993219654,-0.06160355896670633,-0.004081457095194939,0.16223842638407593,-0.06346108285043818,-0.08698965012533275,0.09877734353363771,-0.2256995092345141,-0.24922807650940867
deepseek-coder-1.3b,base_0153,base_0105,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999998527306777,1.0000001164507122,0.0006030779748931593,-0.03504245211900581,0.06784362309032972,0.06652825428015137,0.017878514951924614,0.0004461781515561167,-0.00202757567150752,-0.14864768039620324,0.03241832345789608,0.13437187737048112,-0.03443937414411265,-0.03504245211900581,0.09993250322636846,-0.16881125151459375,-0.16941432948948693
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.9999994563173527,0.9999998484426972,-0.02062175907296882,0.0027191387082934476,0.12480826003465345,0.04983607275697688,-0.029053436566735227,-0.014223137910441015,-0.11466188478065084,-0.01666007174911771,0.017857210705334192,0.1746443327916303,-0.017902620364675367,0.0027191387082934476,0.15674171242695495,-0.19254695315630566,-0.17192519408333684
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999996592667493,0.9999997669806469,-0.010878151697015085,-0.008425150618464057,0.01732232866222211,0.05210279297032981,-0.020025937418177202,-0.01812032323472589,-0.055160087778352844,-0.02583078652375409,0.06901542335183497,0.06942512163255193,-0.01930330231547915,-0.008425150618464057,0.050121819317072824,-0.08872842394803108,-0.07785027225101598
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,0.9999996540929255,0.9999998692818263,-0.022983554699052708,0.03855418930440552,0.021455380390043383,0.03540560840602369,-0.017145306817430116,-0.004190300315382271,-0.023709007550727246,-0.08680824637640855,0.05942145284742909,0.0568609887960671,0.01557063460535281,0.03855418930440552,0.0724316234014199,-0.04129035419071429,-0.018306799491661585
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999996708462595,0.9999998834903234,-0.008949236935460224,0.021484439606718905,0.016143532043869008,0.0088001471661339,-0.04914151267195237,0.007985113323059546,-0.024098503401940363,-0.05749153099698168,0.08526776451061716,0.0249436792100029,0.012535202671258683,0.021484439606718905,0.03747888188126153,-0.012408476538744218,-0.003459239603283995
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,0.9999996188616493,0.9999998820694738,-0.005590211097367093,0.027786667096330535,0.019210162948864684,0.005347193778639167,-0.06831022014796312,0.018879555831194657,-0.04260420569455693,-0.07611400559729031,0.12139532608997282,0.024557356727503837,0.022196455998963444,0.027786667096330535,0.04675381272646728,-0.002360900728540394,0.0032293103688266975
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,0.9999997006573393,0.9999999381930376,-0.0011029787659614953,0.05366933845418409,0.009349395548845146,0.0136282848434095,0.02148531814832952,0.008771614278348789,-0.0717441313464238,-0.11689206267318097,0.08283545904814728,0.022977680392254646,0.0525663596882226,0.05366933845418409,0.07554404008047721,0.02958867929596795,0.030691658061929444
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.9999996262634866,0.999999689627138,-0.028071339706745375,-0.08873774628418073,0.22449878421280695,0.13664989277462733,-0.03518587325700972,-0.016603953924042975,-0.12179317617526977,-0.037493543726635825,-0.03326298054989829,0.3611486769874343,-0.1168090859909261,-0.08873774628418073,0.2443395909965082,-0.4779577629783604,-0.44988642327161504
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999997576484525,0.9999997188517578,-0.016876063854224063,-0.11107272876014959,0.07342335102592407,0.17255923333230064,-0.025483254586307708,-0.020885729271258546,-0.056296479070247936,-0.04376853368189265,0.02840016606916118,0.24598258435822468,-0.12794879261437364,-0.11107272876014959,0.11803379174385104,-0.3739313769725983,-0.35705531311837424
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.999999656223796,0.9999997972773204,-0.02924901307871864,-0.0947554207459084,0.0440369303378122,0.21532192842232462,-0.027821288911419956,-0.004134094596319884,-0.033994425566741565,-0.11730331360449675,0.04789883879699247,0.25935885876013687,-0.12400443382462704,-0.0947554207459084,0.1353544249355098,-0.3833632925847639,-0.35411427950604524
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999998206385022,0.9999996808720832,-0.012781058788530473,-0.12701788853463145,0.023009704993069452,0.19807338181943362,-0.0524642600220039,0.009676999276532575,-0.029759367750637047,-0.08850577435653073,0.07976812359687878,0.22108308681250305,-0.13979894732316192,-0.12701788853463145,0.08128413948934116,-0.360882034135665,-0.34810097534713447
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.9999997500416034,0.9999997089869075,-0.00713922717211783,-0.14556164781767572,0.017438722823363256,0.22250490288042044,-0.07436591294009653,0.019666846943683244,-0.05042937162212313,-0.11002544095337041,0.1279110868032208,0.23994362570378372,-0.15270087498979354,-0.14556164781767572,0.08724275071399012,-0.39264450069357726,-0.38550527352145947
deepseek-coder-1.3b,base_0154,base_0158,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999995636070704,0.9999997856861207,-0.0012708793312869136,-0.02397862882684849,0.00469235974700305,0.09990956581886398,0.02260396327247899,0.008824049954852666,-0.0801047873177004,-0.11709125403227727,0.08641583279396475,0.10460192556586703,-0.025249508158135408,-0.02397862882684849,0.07935241740773158,-0.12985143372400243,-0.1285805543927155
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.9999998435103145,1.0000002424691827,0.013483799000308338,0.031460766516470826,-0.08087502694359966,-0.049719737330149415,0.004627575155758283,-0.0030563329417750366,-0.04988135892984092,0.10143928803838015,0.032521426393315456,-0.13059476427374905,0.04494456551677915,0.031460766516470826,-0.08565019875696989,0.17553932979052822,0.1620555307902199
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999998393194771,1.0000003246381728,0.011495410088446591,0.03881482667518405,-0.04325087823349677,-0.07858568663797923,0.011989958095677995,-0.004338455371420716,-0.0060013702415243255,0.10833645257719265,-0.038459771633384376,-0.12183656487147598,0.050310236763630646,0.03881482667518405,-0.07152632810784532,0.17214680163510662,0.16065139154666003
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,0.9999998139839587,1.0000002632637919,0.007663215183374943,0.06741279045854977,0.015190645980452389,-0.11174470819795748,0.010640380902676327,-0.0019085012524923785,0.009029541889632064,0.09820540395058258,-0.0944883196349851,-0.09655406221750512,0.07507600564192471,0.06741279045854977,-0.02147805657558044,0.17163006785942983,0.16396685267605488
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999998019829239,1.0000002979887705,0.0053847274381419175,0.04642478356112807,0.04969085998880371,-0.11262923874541729,0.009005645484449157,-0.001728910926176115,0.004854658897468424,0.06777215873698256,-0.06877418842953378,-0.06293837875661357,0.05180951099926999,0.04642478356112807,-0.011128867757343563,0.11474788975588356,0.10936316231774164
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,0.9999998822755622,1.0000003333194174,0.00865950069511847,0.0742795854754634,0.05616487663477547,-0.10374337622985383,0.006722866548556909,0.007573909207623221,0.01819632340035937,-0.0041518216002086605,-0.06370141308797914,-0.047578499595078344,0.08293908617058188,0.0742795854754634,0.03536058657550356,0.13051758576566022,0.12185808507054174
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,0.9999998369383192,1.0000002636675707,0.00854431910140055,0.055381203461385656,0.040335190185875586,0.0076557703785336065,0.015212341232685365,0.0018820469514142428,0.026749115604183707,-0.09501029504176584,-0.06074926514446139,0.04799096056440921,0.06392552256278619,0.055381203461385656,0.1119164831271954,0.015934561998376978,0.007390242896976443
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.9999999395746915,1.0000002191443274,0.012663944367320585,-0.022490075600521298,-0.027023213067876584,0.018094454964936058,0.000803998760466669,-0.00012694777647076754,-0.05002480764295098,0.07457314029409046,-0.006470214729358104,-0.008928758102940582,-0.00982613123320071,-0.022490075600521298,-0.01875488933614128,-0.000897373130260129,-0.013561317497580716
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999999421209766,1.0000000504504927,0.009436139984086916,-0.02513467330449562,-0.0007789028138726617,0.012833334564521626,0.008221057309097363,-0.0027198359206362915,-0.012251566082483829,0.0815231554343182,-0.07112860084101966,0.01205443175064902,-0.0156985333204087,-0.02513467330449562,-0.0036441015697596946,-0.02775296507105772,-0.03718910505514464
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.9999999720887958,1.0000000811937617,0.0054444766305638635,-0.018104623459684846,0.02702121545165198,0.023042238491755573,0.006465649331258209,-0.0011652321304789076,0.0011192589562985453,0.06396881290694784,-0.10779168707334644,0.0500634539434075,-0.012660146829120977,-0.018104623459684846,0.03740330711428652,-0.06272360077252848,-0.06816807740309234
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.999999905591576,1.000000084938134,0.0032385897196633793,-0.04604076095737872,0.04702813114376356,0.03371554056915291,0.006123605924236747,-0.0011964831109098505,-0.001955287008313003,0.03829692635137999,-0.07921008328503698,0.08074367171291646,-0.04280217123771534,-0.04604076095737872,0.03794150047520106,-0.12354584295063181,-0.12678443267029518
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.999999905591576,1.0000001033643884,0.007447403608228721,-0.04321275276015453,0.05094867713506697,0.048577828660637895,0.0009145117461932806,0.006960012615038189,0.010407752664419331,-0.01603502140778823,-0.06600821448882954,0.09952650579570488,-0.03576534915192581,-0.04321275276015453,0.06376115664377907,-0.13529185494763069,-0.1427392585558594
deepseek-coder-1.3b,base_0155,base_0011,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999999189106068,1.0000001316442542,0.00770141462577815,-0.01193409985378973,0.035230482974907995,0.04945941831101504,0.014113862428051335,0.00117141419235911,0.022177327329604424,-0.05161048770392451,-0.06630911957035449,0.08468990128592302,-0.004232685228011582,-0.01193409985378973,0.08045721605791145,-0.0889225865139346,-0.09662400113971276
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.9999998903916698,0.9999998676273529,-0.01601841395049536,-0.016071652297170322,-0.09917117526549205,-0.0824607729341906,0.00810078488631348,-0.010303795015938144,-0.25145120926842746,0.36488773072613817,0.10248848035494532,-0.18163194819968265,-0.03209006624766568,-0.016071652297170322,-0.21372201444734834,0.14954188195201695,0.1655602959025123
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999999896853838,0.9999999014512786,-0.0036557853186613273,-0.012901895448629457,-0.07846357628616082,-0.11693317181973972,0.06457183702792173,-0.022606938757466978,-0.123594440413593,0.39968297134172154,-0.10609908855949723,-0.19539674810590055,-0.016557680767290785,-0.012901895448629457,-0.21195442887319133,0.17883906733860977,0.18249485265727108
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,0.9999998436652163,1.0000000091867451,-0.01913272328067513,0.12277304792999039,0.06643981929688053,-0.2020205255371632,0.0594664228919413,0.0046695635769451885,-0.07018760675611638,0.3537302055176551,-0.315738038117929,-0.13558070624028268,0.10364032464931525,0.12277304792999039,-0.031940381590967404,0.23922103088959792,0.25835375417027306
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999998200534447,1.0000000768345962,-0.034711815671024625,0.11676126594000517,0.1694461680418622,-0.3216079104029216,0.05898348880236933,-0.009027926950536301,-0.08523543326246732,0.4077458862647313,-0.30235346598086627,-0.15216174236105945,0.08204945026898054,0.11676126594000517,-0.07011229209207887,0.23421119263003998,0.26892300830106464
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,0.9999998076261962,1.0000003048329096,-0.04472444334457429,0.2656486026702853,0.22762844959580386,-0.33705948604314584,0.04786575145400425,0.001440864295776076,-0.04254717811792935,0.1562849822663337,-0.2745370455698406,-0.10943103644734198,0.220924159325711,0.2656486026702853,0.11149312287836899,0.33035519577305295,0.37507963911762726
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,0.9999998436652164,1.0000000501095192,-0.06630786712846912,0.20035700122479022,0.19491666494998514,0.049706291698158156,0.021848193077072878,-0.0246263741487498,-0.017660173333312906,-0.15954030755671544,-0.19869322233845604,0.24462295664814326,0.13404913409632108,0.20035700122479022,0.37867209074446434,-0.11057382255182219,-0.04426595542335304
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.9999997553361155,0.9999998453760902,-0.018332524559434352,-0.22150893731679525,0.10119628384549578,0.12549272971702838,-0.0031231857717066713,-0.00562395961383336,-0.25828661291623556,0.30895110093297296,-0.028764804277517098,0.22668901356252416,-0.23984146187622957,-0.22150893731679525,-0.013152448313705434,-0.4665304754387537,-0.4481979508793194
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999998225845128,0.999999857143197,-0.011782821296039225,-0.2381375541179166,0.05424996597239273,0.17168266677256144,0.05288622596927145,-0.017379712029483328,-0.14181973858811392,0.3423708991929189,-0.21206989731690737,0.22593263274495415,-0.24992037541395584,-0.2381375541179166,-0.02398774266900161,-0.47585300815890996,-0.4640701868628707
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.9999997255390614,1.0000001552432312,-0.023619474404260876,-0.19322075079590842,0.11511568386888166,0.22741729362182053,0.03946438296490891,0.007036400375834322,-0.09088060671823364,0.28840377632817504,-0.36971627553704783,0.34253297749070216,-0.2168402252001693,-0.19322075079590842,0.1256927522905329,-0.5593732026908714,-0.5357537282866106
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999997124174229,1.0000000280759034,-0.04039042963812012,-0.22430756155844309,0.1760986760213723,0.149324208148874,0.04989332966348882,-0.006381746227309245,-0.10297906439856677,0.3427193444675187,-0.3439764408203342,0.32542288417024634,-0.26469799119656323,-0.22430756155844309,0.06072489297368311,-0.5901208753668096,-0.5497304457286895
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.9999996902746578,1.0000000891822818,-0.0454261130110747,-0.18727075072643673,0.2187844349799638,0.147524531578916,0.030709116722809293,0.0038481139121192653,-0.059834072536908284,0.1805675022558959,-0.2889023642676608,0.3663089665588799,-0.23269686373751144,-0.18727075072643673,0.13361210282136843,-0.5990058302963913,-0.5535797172853166
deepseek-coder-1.3b,base_0156,base_0142,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999997438546819,0.9999996193237791,-0.06788078502656408,-0.05567593721531411,0.17287855622630582,0.1774877517357153,0.01986806305799291,-0.0235547125215521,-0.03996249098751253,0.012260889472545333,-0.1954214592725192,0.3503663079620211,-0.12355672224187819,-0.05567593721531411,0.22680958572014298,-0.4739230302038993,-0.4060422451773352
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.999999889451467,0.9999999472706506,-0.02971255748943693,0.0020595174876676253,0.0682652974758598,0.002786397342976532,-0.02154773054226588,-0.003742255115493554,-0.06920521900780971,0.06606522332699938,-0.014968615659313789,0.07105169481883633,-0.027653040001769297,0.0020595174876676253,0.043398654817067006,-0.09870473482060563,-0.0689921773311687
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,1.0000000168198118,0.9999998785810768,-0.012019084700721234,0.004348053072415897,0.015115238046795432,-0.00849705866031042,-0.010760266131521944,-0.008536850541571031,-0.0595105043091084,0.06896014144861745,0.010900193536669489,0.0066181793864850125,-0.007671031628305347,0.004348053072415897,-0.001052852241820279,-0.01428921101479036,-0.0022701263140691152
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000000261926836,0.9999999026224276,-0.004250066214626352,0.031677958816788435,0.032152578107546986,-0.013679668745364665,0.006435038179579161,-0.008276008179089498,-0.04446982487976761,0.03635382270567927,-0.0359439533610018,0.01847290936218232,0.02742789260216208,0.031677958816788435,0.04590080196434437,0.008954983239979758,0.013205049454606113
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999999666171677,0.9999999381793836,0.009928024838251222,0.004573721306519743,0.037728769017176006,-0.012790423930926165,-0.0013494153770741112,-0.006784727874036257,-0.04852987188977782,0.06886824103970457,-0.05164434556762136,0.024938345086249813,0.014501746144770969,0.004573721306519743,0.03944009123102077,-0.010436598941478845,-0.02036462377973007
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.0000000738274175,0.9999998619137537,0.007355459310657432,0.020936887206549917,0.048801338863968674,-0.023641813415754893,-0.008214244881534223,0.001032032914084069,-0.05371619542302497,0.05255039388063332,-0.04510407036924319,0.02515952544821376,0.028292346517207356,0.020936887206549917,0.053451871965421116,0.0031328210689935965,-0.0042226382416638425
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.000000117867077,0.9999998781770205,-0.006077694232099959,0.014152816686592545,0.05118362529520752,0.00516841618444986,0.011508624179474607,-0.005757135284771847,-0.05501010662619077,0.02392546563029807,-0.03909425152301649,0.05635204147965736,0.008075122454492586,0.014152816686592545,0.06442716393414996,-0.048276919025164775,-0.042199224793064816
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.9999997612927154,0.9999999587569219,-0.03158624169724248,-0.060688474143796474,0.12460154214021399,0.06848759993788657,-0.026946664010091763,-0.003851511433616745,-0.07110043283878703,0.05474641294463911,-0.05366203343499873,0.1930891420781006,-0.09227471584103897,-0.060688474143796474,0.10081442623706166,-0.28536385791913954,-0.2537776162218971
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999998433059122,0.9999998071279582,-0.014210415829696777,-0.0690220881398177,0.051432866453546305,0.08627450018887342,-0.01712085418985799,-0.007763105394014827,-0.0650404724374615,0.05918975491625211,-0.023740221745777113,0.13770736664241973,-0.08323250396951447,-0.0690220881398177,0.054474862672905244,-0.2209398706119342,-0.20672945478223742
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.9999998223952626,0.9999998386667825,-0.006687262488528018,-0.06789776923462437,0.044042970547808674,0.11894485017295353,0.002944983542212641,-0.007322471667496807,-0.052761541406440876,0.02509724407988162,-0.056360987274246446,0.16298782072076223,-0.07458503172315238,-0.06789776923462437,0.0884027889976099,-0.23757285244391463,-0.2308855899553866
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999998537612367,0.9999996593402614,0.007024700428903935,-0.10454326702243547,0.03837204740771491,0.12567645068181915,-0.003465918527543535,-0.005078815810149102,-0.05492676110740589,0.060627222509803846,-0.06368585298168337,0.1640484980895341,-0.09751856659353153,-0.10454326702243547,0.06652993149600256,-0.2615670646830656,-0.2685917651119696
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.9999999231465739,0.9999997762967354,0.004791806030447128,-0.11853928853580328,0.04526669611436962,0.13687829137125496,-0.012264739750068268,0.002929282067768005,-0.06089474490739344,0.04840809335535379,-0.04657554259576706,0.1821449874856246,-0.11374748250535616,-0.11853928853580328,0.06839750498026842,-0.29589246999098073,-0.3006842760214279
deepseek-coder-1.3b,base_0157,base_0043,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.999999999728433,0.9999998341179137,-0.007124780302026113,-0.0508431072143935,0.04691197980544812,0.06598531113675493,0.012299426900214495,-0.004345850539459511,-0.06278419557738502,0.03890617125603302,-0.03900512107570584,0.11289729094220304,-0.05796788751641961,-0.0508431072143935,0.054929403425783396,-0.17086517845862265,-0.16374039815659652
deepseek-coder-1.3b,base_0158,base_0172,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,1.0000002061620832,1.0000001353417836,-0.08332235474900795,0.07401478019705121,-0.0024917908809690137,-0.032854146251798846,-0.031152091656908264,-0.03621525567194253,-0.3209136701431439,0.271580790151947,0.1613536681844726,-0.035345937132767846,-0.00930757455195673,0.07401478019705121,-0.04465351168472459,0.026038362580811117,0.10936071732981906
deepseek-coder-1.3b,base_0158,base_0172,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,1.0000001798200266,0.999999915779162,-0.030871203296743067,0.08965193255311571,0.04287768419649629,-0.017965124302763646,-0.01017732757740536,-0.047479238250961536,-0.16795406249732425,0.27052343122688416,-0.12860635609216306,0.024912559893732644,0.058780729256372635,0.08965193255311571,0.08369328915010532,0.03386816936263999,0.06473937265938307
deepseek-coder-1.3b,base_0158,base_0172,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000002523789848,1.0000001647639103,-0.034097938546633906,0.2230971775319619,0.1498031804599732,-0.12744380175137465,-0.10504161771935429,-0.02762885890814876,-0.11662772690291727,0.27591627190495127,-0.23797677368353218,0.0223593787085985,0.188999238985328,0.2230971775319619,0.21135861769392644,0.1666398602767295,0.2007377988233634
