model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-1.3b,base_0087,ab,test,11,scope/direct,scope,direct,-0.000144570873942239,-0.010433545017977774,0.00641976033760159,0.006564331211543829,0.06516539545599243,0.0755989404739702,10,-0.015369256477949511,-0.000613372518210728,0.002267124948109937,-8.213009625657452e-05,-0.020572336748230814,-0.0005714928986724765,0.0008476150270337515,-0.012008727684640008
deepseek-coder-1.3b,base_0087,ba,test,11,scope/direct,scope,direct,-0.00034588234769780245,-0.009650600295028178,0.00633533038055701,0.006681212728254812,0.07492683208445328,0.08457743237948145,10,-0.017563830711713874,-0.0007798602827286912,-7.465753201520587e-06,-7.600702353967185e-05,-0.017159268583234084,0.0068279995243683556,-0.007894080597773448,-0.005507343174195323
deepseek-coder-1.3b,base_0088,ab,test,11,scope/direct,scope,direct,-0.0015649988515406554,-0.0260483155864748,0.004932913709622564,0.00649791256116322,0.08502907674881244,0.11107739233528724,10,-0.02475255508436136,-0.0006435805284751747,-0.0015561213739274326,-0.00011917107436340961,-0.027316313531519906,0.002052959025537482,-0.04533657327611765,-0.00863057046792598
deepseek-coder-1.3b,base_0088,ba,test,11,scope/direct,scope,direct,-0.001330243971308995,-0.015046651349620688,0.00523781304395428,0.006568057015263275,0.08406585711656867,0.09911250846618935,10,-0.023635777515813788,-0.0007493626908448423,-0.0027015574650614367,-0.00014725207319331876,-0.024639149951474745,0.009187694147437142,-0.026534899398144605,0.009253545178344313
deepseek-coder-1.3b,base_0089,ab,test,11,scope/direct,scope,direct,-0.0017104384895512215,-0.021404552932012155,0.004835918496501928,0.006546356986053149,0.08649574719913822,0.10790030013115037,10,-0.028738960354581993,-0.002564665172547807,-0.00034295786066960423,-0.00023195302997005386,-0.012441958367099437,0.013613642434498141,-0.06919960665426726,0.014853740838289442
deepseek-coder-1.3b,base_0089,ba,test,11,scope/direct,scope,direct,-0.0015641128961768024,-0.015425143251500018,0.005119415991363958,0.006683528887540761,0.07674838537939344,0.09217352863089345,10,-0.03273246959967825,-0.0029766133486136734,-0.002457212386373487,-0.0002765487077708548,-0.01955439968531407,0.023786748670457825,-0.05120883268015605,0.02690295779813262
deepseek-coder-1.3b,base_0090,ab,test,11,scope/direct,scope,direct,-0.00023424911185581602,0.011100378884399742,0.005728582561558811,0.005962831673414627,0.08339066689865737,0.07229028801425763,10,-0.013944753560400742,-0.0014991794836324572,-0.01293936829827317,-0.00018672673900621572,-0.0021006364160851693,0.04722946515664039,0.0006514174507946478,0.03511130849965666
deepseek-coder-1.3b,base_0090,ba,test,11,scope/direct,scope,direct,-0.0004745880542466746,0.006165957052414961,0.005965082538417672,0.006439670592664346,0.08310211497858166,0.0769361579261667,10,-0.012464243035127508,-0.0018114684082461967,-0.011989452828224875,-0.00025703767839148665,-0.01023264721612846,0.03948693914037371,-0.0013280839910656712,0.03354373611074274
deepseek-coder-1.3b,base_0091,ab,test,11,scope/direct,scope,direct,7.299210796471618e-05,-0.0003992453861086931,0.007226408075581603,0.0071534159676168866,0.10140008108788001,0.1017993264739887,10,-0.015691618410178812,0.0006516501002430616,0.007434718709941764,4.305219109709872e-05,-0.024649504278095126,0.007283220400596757,0.02479872463982457,0.006463084465612057
deepseek-coder-1.3b,base_0091,ba,test,11,scope/direct,scope,direct,-0.00037342158260177376,-0.0015416110680595008,0.007515234924737689,0.007888656507339463,0.09763466830078005,0.09917627936883955,10,-0.014116085193687004,0.000501936273677943,0.00689633078742271,4.464126492789148e-06,-0.026433955297795624,0.01526133277310232,0.015564769667604072,0.014182034367338336
deepseek-coder-1.3b,base_0092,ab,test,11,scope/direct,scope,direct,-0.001994759003956327,-0.008719349418230937,0.005371041785015502,0.007365800788971829,0.04661646105499473,0.055335810473225666,10,-0.044998362857753035,-0.0029406706798814357,-0.0009387889967740828,-0.0003585449931136086,-0.039664975462244706,-0.005251454672848932,-0.005154677191685872,0.04609094695728938
deepseek-coder-1.3b,base_0092,ba,test,11,scope/direct,scope,direct,-0.001866702747229161,-0.018993941540353165,0.005240050597395341,0.007106753344624502,0.05906711134295928,0.07806105288331244,10,-0.03386945114099646,-0.002115168642440989,-0.00015613889296858113,-0.00022617085670132561,-0.03596764307563555,-0.007728636028795255,-0.029935962221800127,0.025733839796602653
deepseek-coder-1.3b,base_0093,ab,test,11,scope/direct,scope,direct,-0.0012140540578421295,-0.013635720964801257,0.005911615178761796,0.007125669236603925,0.061733600721633475,0.07536932168643473,10,-0.004155894604456227,0.000351903348198615,-0.007916775748242798,-4.917575739100019e-05,-0.02270806117529838,0.03825194927973069,-0.02269487593444053,-0.007846143211613699
deepseek-coder-1.3b,base_0093,ba,test,11,scope/direct,scope,direct,-0.0012016932477856759,-0.011899091471646583,0.006555643182979994,0.00775733643076567,0.06184439030287392,0.0737434817745205,10,-0.006644458224203927,0.00025723343351398154,-0.007089110470698627,-8.989245601182772e-05,-0.030767476014531267,0.022115593342108775,-0.01104142167847049,0.007543830517480421
deepseek-coder-1.3b,base_0094,ab,test,11,scope/direct,scope,direct,-0.0008288332208178407,-0.016102706702313396,0.005690534761464116,0.006519367982281957,0.07618894410522958,0.09229165080754298,10,-0.029665403455567493,0.0007620224895271993,0.006427978268869731,1.3285850764046132e-06,-0.056222179625837684,-0.016932946863445042,0.01270555134503261,0.0213389721542816
deepseek-coder-1.3b,base_0094,ba,test,11,scope/direct,scope,direct,-0.0011828149878475788,-0.018037638289668534,0.006002023864582085,0.007184838852429664,0.0868532421237247,0.10489088041339323,10,-0.03098992177080545,0.0006914030100121436,0.004362837850197306,-1.1207016279593202e-05,-0.06082307527059669,-0.003875203843647146,0.007592150538246292,0.022007335207304413
deepseek-coder-1.3b,base_0095,ab,calib,11,scope/direct,scope,direct,-0.002027005459016244,-0.019248732900864374,0.0031932441612874305,0.0052202496203036745,0.03577778897970241,0.05502652188056678,10,-0.057744391465530134,-0.0025663183536737888,-0.004277128536829277,-0.0002507074319575891,-0.0637628745023674,-0.039830497713479684,-0.007973902879239974,0.0631581876760125
deepseek-coder-1.3b,base_0095,ba,calib,11,scope/direct,scope,direct,-0.002134028353064114,-0.023864862005912424,0.003042304251189087,0.005176332604253201,0.04453527629872356,0.06840013830463598,10,-0.052100514395721935,-0.0023453041935408816,-0.0017487049434640734,-0.00020693303668261118,-0.05970434074819027,-0.05043134982041653,-0.023450904055638915,0.06047640246048519
deepseek-coder-1.3b,base_0096,ab,test,11,scope/direct,scope,direct,-0.0013653389309242255,-0.019409649747942237,0.00377213628600394,0.005137475216928165,0.03523504083623008,0.05464469058417232,10,-0.038321826488023965,-0.001621440944686571,-0.0033574235701150906,-0.00021482892380609938,-0.040843357602854055,0.016949739935174568,-0.02016739647249674,0.006414691207155265
deepseek-coder-1.3b,base_0096,ba,test,11,scope/direct,scope,direct,-0.001247302079872651,-0.013937592183603575,0.003588425903719192,0.004835727983591843,0.0368081219765668,0.050745714160170374,10,-0.03635117084676942,-0.0015457889109667731,-0.004036626193761823,-0.00024656077711345393,-0.03276139103679933,0.014910230993174123,-0.016319207321502667,0.012858516641248263
deepseek-coder-1.3b,base_0097,ab,test,11,scope/direct,scope,direct,0.0008375791562572916,-0.012891916941585424,0.00607365642244519,0.0052360772661878986,0.06077561872227344,0.07366753566385886,10,-0.01663900542092096,0.0002716469486732311,0.011660664463176876,-4.171746669307155e-05,-0.008373589376176292,-0.01173617975145802,-0.009069240558483734,-0.028240455242121543
deepseek-coder-1.3b,base_0097,ba,test,11,scope/direct,scope,direct,0.0010485316860232349,-0.004331166846546108,0.006279130297897206,0.005230598611873971,0.058261473265817765,0.06259264011236387,10,-0.011696885574294213,0.00017789751808925977,0.008225050718230448,-8.77183026071741e-05,-0.0009344229650061417,-0.008230971851447166,0.0014585314289713922,-0.0178592995204509
deepseek-coder-1.3b,base_0098,ab,test,11,scope/direct,scope,direct,-0.001046108361418917,-0.009466818549345057,0.004515428510729119,0.005561536872148036,0.040928599493395224,0.05039541804274028,10,-0.030958473936566335,-0.0004945580092054385,-0.009577201138812394,-0.00012308430412020686,-0.029234275541053595,-0.02729296366499212,0.0036981072638161278,0.019233779272154805
deepseek-coder-1.3b,base_0098,ba,test,11,scope/direct,scope,direct,-0.00104171189873274,-0.01644948827334447,0.004783556166732927,0.005825268065465667,0.049774200418367665,0.06622368869171213,10,-0.031339716131306934,-5.916149250761641e-06,-0.007659523093210703,-7.215439313663424e-05,-0.045987044797276964,-0.04070970026614479,0.0023777609395215418,0.026514856951621424
deepseek-coder-1.3b,base_0099,ab,test,11,scope/direct,scope,direct,-0.0022740133457547634,-0.02536369758744217,0.005221420340532107,0.00749543368628687,0.08590854622151134,0.11127224380895351,10,-0.06171684860718781,-0.001976377971462515,-0.0015484810977654897,-0.00026785544222239277,-0.08241139600709105,-0.015148650698900923,0.004573549349851012,0.03871830540164589
deepseek-coder-1.3b,base_0099,ba,test,11,scope/direct,scope,direct,-0.0012817392799268626,-0.013615672994734096,0.005689935770522164,0.006971675050449027,0.08192527198073263,0.09554094497546672,10,-0.06089877667269345,-0.0013348247250618236,0.003723429132982353,-0.00022479745934875044,-0.0695188952167645,-0.04270872933544734,0.032203287351652406,0.04400885910010288
deepseek-coder-1.3b,base_0100,ab,test,11,scope/direct,scope,direct,-0.0013001606636585568,-0.005610282010449774,0.004400092721119537,0.005700253384778094,0.047551674298347835,0.05316195630879761,10,-0.025407743292457388,-0.0018349803375530985,0.002473739504673625,-0.00025098969489375855,-0.024133200746323427,0.0009425858832345368,-0.007521109490730156,0.031025362734877826
deepseek-coder-1.3b,base_0100,ba,test,11,scope/direct,scope,direct,-0.0005434831690374524,0.003159511714093677,0.004936104604234958,0.005479587773272411,0.045705727916830585,0.04254621620273691,10,-0.01844285973128851,-0.0010625392185780642,0.00600470149071306,-0.0001343855791048575,-0.015534696400795349,0.025997665577709328,0.00022293556190972758,0.033533715240342266
deepseek-coder-1.3b,base_0101,ab,calib,11,scope/direct,scope,direct,-0.0001119166710836653,0.00497557999459719,0.005277980898072986,0.005389897569156651,0.07154952836176898,0.06657394836717179,10,-0.01644814042026974,0.00025114405708363233,-0.0037880297808332215,-7.396844651801022e-06,-0.03720591291084406,0.03153056037207891,0.024733798070821666,0.04642374850240194
deepseek-coder-1.3b,base_0101,ba,calib,11,scope/direct,scope,direct,-0.000345051575524025,0.001123717235748778,0.005178956683933873,0.005524008259457898,0.06615211663268605,0.06502839939693728,10,-0.0189597454953522,7.944373910598776e-05,0.0005047652956128594,1.5151814279533342e-05,-0.037857881533084614,0.030906146019451075,0.015908347944948397,0.04201875431776464
deepseek-coder-1.3b,base_0102,ab,test,11,scope/direct,scope,direct,-0.0006709065783680303,0.01293182946703797,0.004681630270848043,0.005352536849216073,0.059006257432785425,0.046074427965747455,10,-0.02265249067658732,-0.0011571164808069924,-0.0010997750971807668,-7.570738646780963e-05,0.002888029119473036,0.07719744280514917,-0.035670164884799675,0.07378961502086978
deepseek-coder-1.3b,base_0102,ba,test,11,scope/direct,scope,direct,-0.0008029709599643182,0.015849964285610474,0.004958595014078508,0.005761565974042826,0.0698393838182001,0.05398941953258962,10,-0.021435248655966112,-0.0013040847607629848,-0.0037976649899697165,-8.730675029939813e-05,0.007694276477700525,0.0954710527731365,-0.0424673277692382,0.07982673373994043
deepseek-coder-1.3b,base_0103,ab,calib,11,scope/direct,scope,direct,-0.0020119093091073847,-0.003230461782049887,0.005552106150880412,0.0075640154599877964,0.07383568012416752,0.07706614190621741,10,-0.02397632666583315,-0.0009732926233743237,-0.002361697736141581,-0.00017821831341801285,-0.03698675979882851,0.04720847366946557,0.005242722106555721,0.026352890692841746
deepseek-coder-1.3b,base_0103,ba,calib,11,scope/direct,scope,direct,-0.001640748700569362,0.0033834865595395724,0.005765880473393054,0.007406629173962416,0.0794448150134267,0.07606132845388713,10,-0.027610997889530687,-0.0007125153053592098,-0.0022561111864399736,-0.00012482774315107067,-0.02881503784300401,0.06226960580329838,0.009847437231161753,0.02864154973531441
deepseek-coder-1.3b,base_0104,ab,test,11,scope/direct,scope,direct,-0.0014563675707524324,-0.025301724030072803,0.0064851910934908856,0.007941558664243318,0.055345641241721366,0.08064736527179417,10,-0.014293527613571696,-0.0012750169842416683,-0.0033767094180701058,-0.00021030441968225626,-0.024268925187751596,0.019764614798517766,-0.053872110085168415,-0.007044912046366925
deepseek-coder-1.3b,base_0104,ba,test,11,scope/direct,scope,direct,-0.0009704635257694267,-0.017686078473097444,0.005939726307881655,0.006910189833651082,0.05975349106779271,0.07743956954089015,10,-0.015400704835839238,-0.0007105815692169323,-0.002282560374861423,-0.00012403160802772266,-0.013260738419400703,0.024128657599354286,-0.05222774386062114,0.004368371464569032
deepseek-coder-1.3b,base_0105,ab,calib,11,scope/direct,scope,direct,-0.001735397687260715,-0.02682850606804643,0.005610490274778855,0.00734588796203957,0.05718338104445697,0.0840118871125034,10,-0.009392912010878758,-0.0002488786177981499,-0.006585277829528568,-0.00013313243684326946,-0.019659682380151457,0.018191585274287436,-0.05545110516901199,-0.02074230046355313
deepseek-coder-1.3b,base_0105,ba,calib,11,scope/direct,scope,direct,-0.001014882815182084,-0.018408393675875434,0.00649441171385447,0.007509294529036554,0.04961537490600865,0.06802376858188408,10,-0.005323956411476605,0.0003688717577166832,-0.0032004423131622023,-8.828185739527934e-05,-0.020607837518894973,0.019590635956209357,-0.0277728553873286,-0.018962328238700032
deepseek-coder-1.3b,base_0106,ab,calib,11,scope/direct,scope,direct,-0.0013886803047069712,-0.0002831590375285131,0.007701260031745063,0.009089940336452034,0.09531285575848669,0.0955960147960152,10,-0.020608426516259087,-0.00041973870626746466,-0.00014831416049605165,-0.00017008056574510926,-0.02692982507296849,0.004724576492149413,0.013711216580421359,0.02951474184158759
deepseek-coder-1.3b,base_0106,ba,calib,11,scope/direct,scope,direct,-0.001186884507692507,-0.0054605422105651336,0.007188707913885805,0.008375592421578312,0.09440471763903302,0.09986525984959815,10,-0.01948484240284846,0.00010985799142907516,0.0002774476545930279,-8.774974520220984e-05,-0.03045064519507954,0.001364289006892394,0.00436364663462023,0.02637096488195656
deepseek-coder-1.3b,base_0107,ab,test,11,scope/direct,scope,direct,0.0003951500649088365,-0.0016340612790533005,0.005778192253973796,0.005383042189064959,0.07897561217841886,0.08060967345747216,10,-0.05386915897554043,-0.0006947714286033777,0.009994889768567383,-0.00016818031125939243,-0.02877045853341499,-0.03573030981005065,0.02091228473891721,0.03586733846821255
deepseek-coder-1.3b,base_0107,ba,test,11,scope/direct,scope,direct,6.035158226803169e-05,-0.009102238853189726,0.005481669552327972,0.0054213179700599405,0.07952868484528508,0.0886309236984748,10,-0.05209724198089307,-0.00043324752297184004,0.009769025416659888,-0.00010454793484299899,-0.025518241911838532,-0.02875047856460078,-5.4802947112358655e-05,0.01998273326069777
deepseek-coder-1.3b,base_0108,ab,test,11,scope/direct,scope,direct,-0.00018598171682951588,-0.022305339456484607,0.00423505109761018,0.0044210328144396955,0.04767302903155912,0.06997836848804373,10,-0.02887530216599315,-0.0004935680008079998,0.006994227396482093,-2.9557410467845736e-05,-0.016956994093713325,-0.006343596980520005,-0.035576273630450995,-0.02107650015905954
deepseek-coder-1.3b,base_0108,ba,test,11,scope/direct,scope,direct,-0.0004193896289166905,-0.013986101944834406,0.0043951897258262505,0.004814579354742941,0.04563464861525157,0.05962075056008598,10,-0.029972210038917303,-0.001262724700575315,0.0044178484852064465,-0.00011391922666641272,-0.012766165381725633,0.00994966407770892,-0.02393149332407432,-0.013475771013463755
deepseek-coder-1.3b,base_0109,ab,test,11,scope/direct,scope,direct,-0.0015919527097438399,-0.016466441540037735,0.004972836544706134,0.006564789254449974,0.08208317841029011,0.09854961995032785,10,-0.029754832554778586,-0.0007322243366393623,0.0018627456794958488,-9.09634170990019e-05,-0.021888411798305668,0.010843842462530673,-0.016735901597958316,-0.01887345293790571
deepseek-coder-1.3b,base_0109,ba,test,11,scope/direct,scope,direct,-0.0015828612867363019,-0.004630275197951117,0.00543226051063643,0.007015121797372732,0.09229244219812327,0.09692271739607439,10,-0.030151045470707127,-0.000891807233263199,-0.0008244936895364929,-0.00014192830146431362,-0.011154133300808763,0.015172427198290261,-0.0030303460313153077,-0.003883803940309849
deepseek-coder-1.3b,base_0110,ab,calib,11,scope/direct,scope,direct,-0.0015587200338530284,-0.003582189976670813,0.0043466301319413534,0.005905350165794382,0.05323915709198268,0.056821347068653494,10,-0.032576499414605754,-0.0013901216455715348,-0.002720383141430459,-0.0001804189005947007,-0.012205321865202907,0.034230472111483,-0.005361863368249696,-0.002572747156314892
deepseek-coder-1.3b,base_0110,ba,calib,11,scope/direct,scope,direct,-0.001656356191456273,-0.0019426580077940292,0.0042250210525668465,0.0058813772440231196,0.050340774910373476,0.052283432918167505,10,-0.031585102823462365,-0.0017374156765081763,-0.0027754475042829755,-0.00021882181890262714,-0.016426019019156204,0.026464849396436674,-0.0007058715899495305,0.010965130686047264
deepseek-coder-1.3b,base_0111,ab,calib,11,scope/direct,scope,direct,-0.0015812496374538218,-0.016738695452653496,0.0035492360049673333,0.005130485642421155,0.05083146771090885,0.06757016316356235,10,-0.056225585633510926,-0.002301036206408606,0.0022988176964750437,-0.00019170188387784617,-0.06458745019313952,-0.02452318169097123,0.016627714800925855,0.03280144176710842
deepseek-coder-1.3b,base_0111,ba,calib,11,scope/direct,scope,direct,-0.001717948712675367,-0.023127835528355623,0.003187656615998905,0.004905605328674272,0.047887402695035,0.07101523822339062,10,-0.06438889149337192,-0.0022547990512880494,0.0009476400299339926,-0.00017949629525385415,-0.06754333536750196,-0.031166169848058645,-0.0002645778960544756,0.03542744486133559
deepseek-coder-1.3b,base_0112,ab,test,11,scope/direct,scope,direct,-0.0015106236485568636,-0.01207758685863658,0.005162038704647794,0.006672662353204658,0.07854605556786709,0.09062364242650367,10,-0.025602793288777445,-0.00268481831326589,-0.004410991548561371,-0.00025009703170675903,-0.03182468716132412,0.007661666463360306,-0.022788713013776808,0.03361367631844947
deepseek-coder-1.3b,base_0112,ba,test,11,scope/direct,scope,direct,-0.0018011259531996848,-0.019307934401193383,0.004653050211215775,0.006454176164415459,0.07719365105101184,0.09650158545220522,10,-0.027771864622417906,-0.0026582808964571,-0.003923955671780032,-0.00022248892485276362,-0.03321165507355712,0.02326939922723259,-0.04021102635185085,0.018565478055306783
deepseek-coder-1.3b,base_0113,ab,calib,11,scope/direct,scope,direct,-0.0008406905949516455,-0.018744568367677572,0.003877771021928804,0.00471846161688045,0.04845403055275155,0.06719859892042912,10,-0.026495934567373158,-0.00016994465434364545,0.0030159408485371103,-8.362288477148854e-05,-0.03838243881025481,-0.030582177060739957,-0.011810034574230577,0.01604817617383819
deepseek-coder-1.3b,base_0113,ba,calib,11,scope/direct,scope,direct,-0.0008473971403794439,-0.019247980101135598,0.004363750862017627,0.005211148002397071,0.0541466344143966,0.0733946145155322,10,-0.025686153190565067,-0.0002655693704814853,0.0006721531805287196,-0.0001061574397095261,-0.03691429919469707,-0.04581875262727508,-0.010859576186630748,0.016787438477299965
deepseek-coder-1.3b,base_0114,ab,test,11,scope/direct,scope,direct,-0.0015608387711840916,-0.013647892987069588,0.005199497139835621,0.006760335911019713,0.09150018572872876,0.10514807871579834,10,-0.02835490305376762,-0.0017613401530011293,-0.00696119690474648,-0.0002651216476710899,-0.009568944707918234,0.03192920036001157,-0.04740704361561397,0.006044389723904642
deepseek-coder-1.3b,base_0114,ba,test,11,scope/direct,scope,direct,-0.0014538225763949001,0.002769938718606202,0.005585709007083154,0.007039531583478054,0.09775140237999602,0.09498146366138982,10,-0.027997153344927903,-0.002030135311981806,-0.008468380937091693,-0.00030933444415954614,0.0006836336980426891,0.04682437474079976,-0.027706182222207918,0.030629512159858208
deepseek-coder-1.3b,base_0115,ab,test,11,scope/direct,scope,direct,-0.0008478038743077649,-0.012341290798991711,0.003877771021928804,0.004725574896236569,0.04845403055275155,0.06079532135174326,10,-0.023755927632240728,-0.0009369877598411804,-0.005360386020757217,-8.854026532621563e-05,-0.02391020915530044,0.01253868694886584,-0.019545154626400992,0.009162352780812122
deepseek-coder-1.3b,base_0115,ba,test,11,scope/direct,scope,direct,-0.0007691590058284872,-0.0048125214906789004,0.004363750862017627,0.005132909867846114,0.0541466344143966,0.0589591559050755,10,-0.02738261503117341,-0.001069756685598253,-0.007850444337467602,-0.00011737023340005099,-0.018969759831246283,0.0022823309772650457,-0.004631677284061813,0.019683262646559008
deepseek-coder-1.3b,base_0116,ab,test,11,scope/direct,scope,direct,-0.0008056117232577761,-0.020880843534976323,0.006136695107528793,0.006942306830786569,0.0656603557836094,0.08654119931858573,10,-0.015736706128638214,0.0009187055346451072,0.002830592393502281,1.8863106605863662e-05,-0.02033732998089153,-0.010527169256768776,-0.013592980086476093,-0.038076502954999036
deepseek-coder-1.3b,base_0116,ba,test,11,scope/direct,scope,direct,-0.0009501446859617848,-0.024908904120170217,0.006252477371208174,0.0072026220571699585,0.06971846409548688,0.09462736821565709,10,-0.01687156779166411,0.0013160271070464544,0.0038054936926476372,6.84344601880859e-05,-0.029570012235018338,-0.008863376833064929,-0.02374035092021909,-0.025362281333951853
deepseek-coder-1.3b,base_0117,ab,test,11,scope/direct,scope,direct,-0.0014155151356322502,0.0004603374088087975,0.005313444953061522,0.006728960088693772,0.09587623192189554,0.09541589451308674,10,-0.023374662156121644,-0.0009510594048977906,-0.0010904104959813896,-0.00012636447647390928,-0.005856032822472858,0.041648398762281214,-0.009235103154611575,0.007042208039766185
deepseek-coder-1.3b,base_0117,ba,test,11,scope/direct,scope,direct,-0.001806922762644738,-0.008983075054118328,0.0051355624103342525,0.0069424851729789905,0.09147978302076776,0.10046285807488609,10,-0.028248304431599824,-0.0013039788624330177,-0.0024095760675521766,-0.0001385227102984573,-0.013085417551097024,0.042341054753608054,-0.024085895340255882,-0.0037862245348183055
deepseek-coder-1.3b,base_0118,ab,test,11,scope/direct,scope,direct,-0.001603214794331862,-0.013525224752450327,0.0040834207677523365,0.005686635562084198,0.08024448209126533,0.09376970684371566,10,-0.0269821442894332,-0.0015598699774439094,-0.0009984366140154788,-0.00021330073358048705,-0.007385066315467259,0.019472587749193804,-0.05737528820732091,0.023470647305067593
deepseek-coder-1.3b,base_0118,ba,test,11,scope/direct,scope,direct,-0.0015323324343748598,-0.016965265573591348,0.004170140880381797,0.005702473314756657,0.07573989486038069,0.09270516043397203,10,-0.01962963601311351,-0.0014136740368820312,0.0004575712518684288,-0.00022373101806670543,-0.015366084636500799,0.008121488569769464,-0.05364478166938695,0.022312269624240044
deepseek-coder-1.3b,base_0119,ab,test,11,scope/direct,scope,direct,-0.0015832566785780287,-0.010831238827008094,0.004031554287206419,0.005614810965784448,0.08343306173766718,0.09426430056467527,10,-0.028190174179714766,-0.0013727583506785595,-0.004276530292826912,-0.00020605952325100259,-0.03255753683678746,0.02037920561060813,-0.015962833792372767,0.024713527421789172
deepseek-coder-1.3b,base_0119,ba,test,11,scope/direct,scope,direct,-0.0015928912161383311,-0.00958358963092687,0.004230471768703155,0.0058233629848414865,0.08016225361022988,0.08974584324115675,10,-0.024108714718059653,-0.001378246774113976,-0.0033133278239222577,-0.0002271931476805141,-0.028200445985667788,0.007523421848896428,-0.014967556119778888,0.02717256707192145
deepseek-coder-1.3b,base_0120,ab,test,11,scope/direct,scope,direct,-0.0002355844921741769,0.0004568919056393561,0.004520632521667381,0.004756217013841558,0.05032315319630265,0.049866261290663294,10,-0.03112132080096974,-0.00024755902576279213,0.0024344383611491897,-9.19192922108926e-05,-0.01871250760070283,-0.016195844580271346,0.029156660932817404,0.004072405620511921
deepseek-coder-1.3b,base_0120,ba,test,11,scope/direct,scope,direct,-0.0003955248275418089,-0.009916891090812618,0.00406658457484199,0.004462109402383799,0.0532655023249311,0.06318239341574372,10,-0.027336433840550137,-4.547319671557416e-06,0.0038519150769623536,-3.51143104987148e-05,-0.015007215885994088,-0.019929462267340936,0.006145565318024113,-0.01882364052544022
deepseek-coder-1.3b,base_0121,ab,calib,11,scope/direct,scope,direct,0.0006421036764785708,-0.019843041381650606,0.006278086048110171,0.0056359823716316,0.06566205983610984,0.08550510121776045,10,-0.01244112062724995,0.0005818448179614362,0.008710581824307492,-3.171781025912528e-05,-0.018489587060867965,-0.022476403133849465,-0.013892055114826881,-0.03015974854735337
deepseek-coder-1.3b,base_0121,ba,calib,11,scope/direct,scope,direct,0.0004604422439659639,-0.026490643091803157,0.005802697486704386,0.005342255242738422,0.0611061631644656,0.08759680625626876,10,-0.015552702860776505,0.0006031573251338736,0.010857663537952061,5.01218443989213e-07,-0.02577218372160077,-0.03383661944560201,-0.024097355128578666,-0.02784450560014362
deepseek-coder-1.3b,base_0122,ab,calib,11,scope/direct,scope,direct,-0.0008231184935855807,-0.007972743627666756,0.004236950412087557,0.005060068905673138,0.03836003899830798,0.04633278262597473,10,-0.012517542986142846,-0.0010232966720265507,-0.0013322772026845204,-0.00020877472025126654,-0.027067116510097494,-0.0115747710343998,-0.0035324966111223988,0.025356645315745996
deepseek-coder-1.3b,base_0122,ba,calib,11,scope/direct,scope,direct,-0.0005899794202799029,-0.006039760775181979,0.004615203526946048,0.0052051829472259505,0.04581812796670903,0.05185788874189101,10,-0.01258522095446835,-0.0005381380258338648,-0.0007363579578974059,-0.0001517215240612278,-0.02085372397640542,-0.004803393289275648,-0.0018633702116472688,0.01670539603900867
deepseek-coder-1.3b,base_0123,ab,test,11,scope/direct,scope,direct,-0.000941811446766143,-0.02321078216474448,0.006311407488595884,0.007253218935362027,0.07489602468316336,0.09810680684790785,10,-0.022079107958191995,-0.00012769585548255073,0.005178978842266593,-0.00010450285316393855,-0.039015836628884415,-0.04654048825776813,-0.007963934467504246,-0.0028060917358136983
deepseek-coder-1.3b,base_0123,ba,test,11,scope/direct,scope,direct,-8.581069705589344e-05,-0.019955044898943064,0.006650962973417329,0.006736773670473223,0.06851426229125335,0.08846930719019641,10,-0.01486822528569786,0.0006342110469440576,0.007138167397915131,-4.248444681535253e-05,-0.03613157771846044,-0.05471949124959141,0.001021592289988221,-0.0016847118679813033
deepseek-coder-1.3b,base_0124,ab,test,11,scope/direct,scope,direct,-0.00036443918005976423,-0.017348195823355894,0.006346654777016247,0.006711093957076011,0.0711593000226971,0.088507495846053,10,-0.023098718965091743,0.0009330356254078362,0.007088247424591659,6.326720989068026e-05,-0.011820207852974239,-0.030881525708249535,-0.008110727277967973,-0.03549370963975462
deepseek-coder-1.3b,base_0124,ba,test,11,scope/direct,scope,direct,-6.532134070097884e-05,-0.00792058636823123,0.006365585946281412,0.006430907286982391,0.06561857959960649,0.07353916596783772,10,-0.019924692816628214,0.000681027769254993,0.007990506305522,3.563456927458443e-05,-0.004735348106387247,-0.02086840727652073,0.005971115036903729,-0.02865470454547764
deepseek-coder-1.3b,base_0125,ab,calib,11,scope/direct,scope,direct,-0.0008036558357189952,-0.015006493971625456,0.004274385300532829,0.005078041136251824,0.07725124900945468,0.09225774298108014,10,-0.040850895493506054,-0.0008525876270454913,0.006064590656959628,-0.00013121625980913403,-0.036319964324302435,-0.050769428685717544,0.0035154915517111446,0.01771893580576872
deepseek-coder-1.3b,base_0125,ba,calib,11,scope/direct,scope,direct,-0.0005401187651746494,-0.015230079355855741,0.003992033890036166,0.0045321526552108155,0.06293250148452556,0.0781625808403813,10,-0.03271287837914002,-0.0007947018385196252,0.006778877951178889,-0.00015136190177796516,-0.03504987206673812,-0.046295198067747734,0.0020389302622376426,0.014038550994714016
