model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.000000442170926,1.0000002724349588,-0.004669270810321873,0.012194246855091344,0.007062965215664296,0.00485379365495206,-0.02112978517209971,-0.003315194982201129,0.0242252878280744,-0.005793129524756722,-0.019707656681510144,0.00627857388114017,0.011916758870616356,0.007524976044769473,0.012194246855091344,0.01944173491538584,-0.02550078620626689,-0.004391782825846883,0.0002774879844749875
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.000000344950511,1.000000142456448,-0.0018703550253178682,0.00966612665321222,-0.000554100505906846,0.005070279290843287,-0.02170485212069811,-0.004800290897913789,0.029951921355334005,-0.008259157758659156,-0.007156652315870482,-0.0003431211690861913,0.004516178784936459,0.007795771627894349,0.00966612665321222,0.012311950412830786,-0.015415810074529579,0.0032795928429578906,0.0051499478682757605
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000002479900434,1.0000001186627347,-0.0030193897014459455,0.012140769039523854,-0.0004401147702718794,0.007492572296960474,-0.02382691907031221,-0.006362217009681326,0.04386324684759882,-0.003503513747665374,-0.023977689122205326,-0.0023668740898096785,0.007052457526688594,0.009121379338077912,0.012140769039523854,0.0161738368647665,-0.027481202869870658,0.002068921811389318,0.00508831151283526
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000003290937052,1.00000014997991,-0.0017171461316931123,0.004484192884052557,0.0029809342423796625,0.005875194995985461,-0.02857305790948401,-0.005448745304453198,0.05487620624939142,-0.007959232253205533,-0.023706693280027835,-0.0008118326067406978,0.008856129238365124,0.002767046752359446,0.004484192884052557,0.011623175990724568,-0.03166592553323333,-0.0060890824860056775,-0.004371936354312566
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999442795362627,0.9999539454248235,-0.17293740842416855,0.11071621493751427,1.8799389965787456,0.37650422567657654,0.4573223341400064,0.015143500657833375,-0.3278068928707526,0.3031565586312728,-1.2381270148418726,-1.403900848596611,2.256443222255322,-0.06222119348665428,0.11071621493751427,2.194222028768668,-0.9349704562105996,-2.3186644157419765,-2.1457270073178076
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999953789767231,0.999974154845404,-0.019474495575382278,-0.26512950374948346,-0.5900434683165623,0.07444226098139611,0.8164285573703878,0.24596828796980447,0.5462623204961425,0.0018812164168872103,0.06566199264986505,-0.8760183923743339,-0.5156012073351663,-0.28460399932486574,-0.26512950374948346,-0.800205206660032,0.06754320906675226,0.2309972080103006,0.2504717035856829
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999346248983496,0.9999750882515936,0.2353804416983582,-0.2719690207869355,-1.191762520221854,-0.21074980031061008,1.2763424438117732,0.047826109718127896,0.5389908695745605,-0.24578820049730032,0.19760982385771653,-0.37583968349055874,-1.402512320532464,-0.03658857908857728,-0.2719690207869355,-1.439100899621041,-0.0481783766395838,1.3659237414438867,1.1305432997455287
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.9999891488471242,0.9999881951570044,0.3108316738499813,-0.057689848533614405,-1.4286751900920174,-0.1616848652057103,0.8046734820693807,0.05220428482569189,0.5563852704025618,0.3914220045364261,-0.19697419680077674,-0.2704935687420539,-1.5903600552977277,0.25314182531636686,-0.057689848533614405,-1.3372182299813606,0.19444780773564938,1.8435018806140946,1.5326702067641134
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999830424949288,0.9999928151254611,0.38567476596246963,-0.1562756660686286,-1.4737037363404453,-0.22037975065560345,1.2597026609954847,0.0012648737822657935,0.29344534664381244,-0.5122947839211063,1.8376566444612736,-1.4150805822289094,-1.6940834869960488,0.22939909989384105,-0.1562756660686286,-1.4646843871022077,1.3253618605401674,1.92348258688989,1.5378078209274202
deepseek-coder-1.3b,base_0018,base_0138,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.999969798312141,0.999984845875969,0.2265937957180951,-0.1087271957822544,-0.9155163661443728,-0.2211283800141194,1.548564508921124,-0.1949357137996488,-0.061569443575261215,0.8499033162664396,0.09738883754504124,-1.2205583115711973,-1.1366447461584923,0.11786659993584073,-0.1087271957822544,-1.0187781462226515,0.9472921538114808,1.2545113460943331,1.0279175503762379
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,1.000000228374383,1.0000000061074,0.001586589462673909,-0.006044213026071056,0.012997820427911644,0.003850057687830045,0.0014750574617503915,-0.0010831927017318924,0.000510627553055712,0.010307368748552367,-0.003631282093183641,-0.01996905578777075,0.016847878115741677,-0.0044576235633971475,-0.006044213026071056,0.012390254552344493,0.006676086655368729,-0.021305501679138826,-0.02289209114181273
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000003128207486,1.0000001003196985,0.0017860348086902594,-0.002437338085032847,-0.004013737648758148,0.007142962785199809,0.0027065857500321866,0.0017585072649666529,0.015448588978091933,0.012319917600001824,-0.010355090924604404,-0.02435664302963747,0.0031292251364416768,-0.0006513032763425866,-0.002437338085032847,0.002477921860099097,0.0019648266753974353,-0.0037805284127842634,-0.005566563221474524
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000003345037152,1.0000001062574482,-0.0017269782718055265,0.003009648617137162,-0.004892025495827679,0.005637737574971679,0.0016307512001469543,0.003234812308504086,0.012978309421864467,0.008901514412793448,-0.005123327227914309,-0.023650670786137418,0.0007457120791439786,0.0012826703453316345,0.003009648617137162,0.0020283824244756166,0.0037781871848791004,0.0005369582661876558,0.0022639365379931832
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000002946539386,1.0000002184526466,-0.002149352182654444,0.003494802619382241,-0.003927156995375769,-0.0002803712662008996,-0.002595483583538306,-0.0008323645153278935,0.01692598760315024,0.008889468123960072,-0.0014121648201150805,-0.018113441184572032,-0.004207528261576665,0.0013454504367277978,0.003494802619382241,-0.0028620778248488743,0.007477303303844995,0.005552978698304463,0.007702330880958906
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000002962948116,1.0000002784521955,-0.0004599636529176096,0.0058327406162786595,-0.007353134384861612,-0.0027354822231677,-0.002153673685123255,-0.00256384204380961,0.025737858800400817,0.007898549600640226,-0.004164328130202288,-0.02003874273985362,-0.010088616608029309,0.005372776963361053,0.0058327406162786595,-0.004715839644668263,0.003734221470437893,0.015461393571390362,0.01592135722430797
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000003859568096,1.0000001546642476,0.004427430443375083,0.002784552156139323,-0.004665100770947729,-0.004093902865338422,-0.003733086900183334,-0.004594327519095464,0.02893584404464976,0.004712318486685026,-0.006909587417622376,-0.016864370950223917,-0.008759003636286154,0.007211982599514406,0.002784552156139323,-0.0015470210367717514,-0.0021972689309373017,0.01597098623580056,0.011543555792425476
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000004365405122,0.9999998851065772,0.004299111727768401,-0.005588113847338938,0.016707950981272868,0.00416114204755648,0.001686904681644316,-0.001177608586633033,0.00026903077498995065,0.01085821776227582,-0.006442427237972337,-0.02477475973749832,0.02086909302882939,-0.0012890021195705384,-0.005588113847338938,0.019580090909258885,0.0044157905243034645,-0.022158095148399927,-0.026457206876168326
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.0000004493408703,0.9999999332913561,0.004129651348267699,-0.0015966958132945653,-0.0027019868828977167,0.00854169587490266,0.003495111543604129,0.0017115257535558449,0.015112958767301392,0.012818595342809864,-0.014572248291080336,-0.026939123692683087,0.005839708992004949,0.002532955534973135,-0.0015966958132945653,0.008372664526978046,-0.0017536529482704566,-0.0033067534570318143,-0.007436404805299515
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.000000396569583,0.9999999917040358,-0.00047921556910709116,0.0033453629215188384,-0.006273787528389613,0.007441337130221068,0.0017355916062760917,0.004470862302539621,0.013162504579855704,0.00980728759001542,-0.008818437182769034,-0.02439191071570812,0.0011675496018314635,0.002866147352411747,0.0033453629215188384,0.004033696954243188,0.0009888504072463888,0.0016985977505802833,0.002177813319687375
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.000000274241633,1.0000000720498812,-0.0004242171037101977,0.004559744545309191,-0.005546674669960061,0.0013615281588865375,-0.001663124963670973,-0.0005513738391746743,0.016621070210967426,0.008854390773400134,-0.0031197400540562414,-0.020091805249742828,-0.0041851465110735175,0.0041355274415989934,0.004559744545309191,-4.9619069474510225e-05,0.00573465071934387,0.008320673952672511,0.008744891056382709
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.000000220866555,1.0000000836415026,0.0013807226084512417,0.006610614668313641,-0.008279756730739017,-0.0005235797347375236,-0.0026912217136813785,-0.002189691543791664,0.025226306652677694,0.006841256382709618,-0.004338519889892534,-0.022036267924362557,-0.008803336465476541,0.007991337276764883,0.006610614668313641,-0.0008119991887116651,0.0025027364928171814,0.016794673742241424,0.015413951133790182
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000002777436177,1.000000073981818,0.00539327370205334,0.0037728838036014765,-0.004422346009666792,-0.0017264879913825209,-0.0046792335573421434,-0.003431572268124663,0.028665811898306026,0.003144671706467435,-0.007688922107605967,-0.019028282938105823,-0.006148834001049313,0.009166157505654816,0.0037728838036014765,0.0030173235046055055,-0.004544250401138483,0.01531499150670413,0.00992171780465079
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999933612027108,1.000025192913849,0.04990392436160254,-0.4521236457510721,-0.9033888803323508,-0.42012982232953744,0.10914460750263774,0.16433791159330285,0.3036369263581632,-0.24469483528568126,0.18038403563264238,1.2129616099614284,-1.3235187026618882,-0.4022197213894696,-0.4521236457510721,-1.7257384240513578,-0.06431079965303887,0.9212989812724186,0.8713950569108161
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999958091720693,1.0000348679389823,0.06157175811018481,-0.30958863709215745,0.6505026354063858,-0.4198291220301226,0.12343523848407381,-0.01692801002746259,-0.3191824799825109,-0.29063038487906184,-0.8790531785200184,1.3997412392975774,0.23067351337626307,-0.2480168789819726,-0.30958863709215745,-0.017343365605709427,-1.1696835633990803,-0.4786903923582357,-0.5402621504684205
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999982870190011,1.000023951009652,0.003525734876714967,-0.02329527768188335,1.2211696659323745,-0.14473665646605502,-0.010479214736559776,-0.35660418027204854,-0.3387258089169524,-0.231343928330198,-1.0775935001146038,0.9581088296998392,1.0764330094663195,-0.019769542805168377,-0.02329527768188335,1.0566634666611512,-1.3089374284448019,-1.0962025522714878,-1.0997282871482028
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,1.0000009680334485,1.000030692775331,-0.09786783779809621,-0.1798666510363424,1.2661612494849526,-0.05493394329999384,-0.1628992475569584,-0.21729485417135763,-0.34781569394353873,-0.1918767204861866,-0.8086616356376352,0.7950850591870227,1.2112273061849588,-0.27773448883443863,-0.1798666510363424,0.9334928173505201,-1.0005383561238217,-1.4889617950193974,-1.3910939572213012
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,1.0000027845900423,1.0000408290791576,-0.06510606201558682,-0.13801603171356672,1.0572347808041964,-0.10794931440035105,-0.041232738424163806,-0.13832026806304562,-0.09306336533719224,0.008910953687557972,-1.4728561365698887,0.9904362265211458,0.9492854664038454,-0.20312209372915355,-0.13801603171356672,0.7461633726746919,-1.4639451828823307,-1.1524075601329988,-1.087301498117412
deepseek-coder-1.3b,base_0019,base_0050,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,1.0000039557910037,1.000016949035471,0.01875568263448047,-0.202491602430989,0.7166875080519945,-0.16335012278779898,-0.014759819699294532,-0.0873597601286272,0.09984795972521626,-0.11157906725740388,-1.0556416269155604,0.7999038420524576,0.5533373852641956,-0.1837359197965085,-0.202491602430989,0.3696014654676871,-1.1672206941729641,-0.7370733050607041,-0.7558289876951846
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,1.0000004455123555,0.9999998017727274,-0.011945724691260597,0.0022176900544480407,0.0018837386722836968,0.0037972074116414956,-0.006744977522511577,0.00023349390253477476,-0.018622864341193177,0.008521208969439892,0.008403293365150888,0.012256290439838391,0.00568094608392522,-0.009728034636812556,0.0022176900544480407,-0.004047088552887379,0.016924502334590807,-0.015408980720737776,-0.0034632560294771794
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000003460301463,0.999999878013986,-0.0047687007533211995,0.0017503032080872986,-0.008225504995725302,0.005108483607944734,-0.0020743427466845994,-0.0004040619215174932,-0.02402257079128982,0.009981095479493406,0.016295043107198814,0.006359787789653959,-0.003117021387780583,-0.0030183975452339022,0.0017503032080872986,-0.00613541893301453,0.026276138586692255,9.86238425466808e-05,0.004867324595867882
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000002359349465,0.9999998972822314,0.0028239435048865863,0.0001751730047628245,-0.0050454055486355565,0.00019832511014641592,-0.009684869970562428,-0.0022500949343167522,-0.03137709931710082,0.01023320042252352,0.007404979607804452,0.02752150946777676,-0.0048470804384891375,0.002999116509649409,0.0001751730047628245,-0.0018479639288397354,0.017638180030327966,0.007846196948138547,0.005022253443251962
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000001568623347,0.9999999115601401,-0.003317593358576027,-0.0036604999724170117,-0.0029317021555432254,-0.003269092563535321,-0.010609358547239982,-0.0014800510149099247,-0.03749040063974407,0.004916984230538812,0.0060155626496612435,0.05182590606957088,-0.006200794719078556,-0.006978093330993036,-0.0036604999724170117,-0.013178888050071585,0.010932546880200011,-0.0007772986119144801,0.0025402947466615445
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000002655580191,1.0000000016634456,-0.006441111750723413,-0.004724032658854722,-0.00997203363754598,-0.009462498725795574,-0.013271386273581789,-0.000581177540912347,-0.045859395911105466,0.010336024641314426,0.023026938020425436,0.056948409942205985,-0.01943453236334155,-0.011165144409578134,-0.004724032658854722,-0.03059967677291968,0.03336296266173977,0.008269387953763415,0.014710499704486827
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.000000341248469,1.000000070973681,-0.0025400211849542567,0.004583514656320755,-0.014048505629325993,-0.011928296722913286,-0.016111187448443816,0.0014125328548926497,-0.050717829215465596,0.006978200987333089,0.03419298736532905,0.048178334062439016,-0.02597680235223928,0.0020434934713664966,0.004583514656320755,-0.023933308880872785,0.0411711883526622,0.028020295823605774,0.030560317008560035
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000005116664028,1.000000009777767,-0.011513034494338853,0.0036371775505381564,0.0006428017945520614,0.003848710059525584,-0.005694091915024926,-0.0010703474061283403,-0.018078176652745404,0.010255357977108987,0.00762467548353396,0.010346425714342633,0.0044915118540776455,-0.007875856943800694,0.0036371775505381564,-0.0033843450897231286,0.017880033460642986,-0.01236736879787834,-0.0008543343035394891
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.0000004502464654,1.0000000907237085,-0.005189264593765495,0.002880009329925358,-0.011946083430626003,0.005356317382395511,-0.001039156939991277,-0.0006591397756284196,-0.02021127022024495,0.011695519362755983,0.016551463322653948,0.002561246039768428,-0.006589766048230472,-0.002309255263840135,0.002880009329925358,-0.008899021312070654,0.028246982685409983,0.004280510784390337,0.00946977537815583
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000003343664399,1.0000001677585435,0.0029871554033541947,0.001693161589377823,-0.008123637256023358,-0.0008982552590627498,-0.00765483864789585,-0.001283044049078916,-0.030813675765356402,0.01258655711504005,0.00671380678468253,0.024792603477066244,-0.009021892515086116,0.004680316992732017,0.001693161589377823,-0.004341575522354091,0.01930036389972256,0.013702209507818133,0.01071505410446394
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.000000270465037,1.0000000881395845,-0.002793015773666299,-0.002799852985096372,-0.005288629546325946,-0.004703244530781295,-0.008198777892731785,-0.0007258422259992759,-0.036536751189094135,0.005583183213420618,0.005101960358115054,0.05036078824670698,-0.009991874077107249,-0.005592868758762668,-0.002799852985096372,-0.015584742835869914,0.01068514357153566,0.004399005318344581,0.007192021092010877
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000003624995024,1.0000000502856583,-0.006592225438994428,-0.003238724700159068,-0.011969163152089589,-0.010528602228976352,-0.012202563452984667,3.731200829092812e-05,-0.04471142516283373,0.012501818635387667,0.02257094931899295,0.05413231195952217,-0.02249776538106593,-0.009830950139153492,-0.003238724700159068,-0.03232871552021943,0.035072767954380635,0.01266681524191244,0.019259040680906864
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000004780858633,1.0000002322219637,-0.0031860588759450945,0.0061572124567592645,-0.014932738757709181,-0.013000138926476317,-0.014746635798018489,0.0017822049198580408,-0.049859049438818845,0.010466346953331988,0.031083112939244817,0.04623549866387408,-0.027932877684185498,0.0029711535808141683,0.0061572124567592645,-0.024961724103371323,0.04154945989257686,0.030904031264999667,0.03409009014094476
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999912556322937,0.9999726491387748,-0.0784366540807522,-0.16171731768583147,0.18800505346130048,0.017822399169421188,-0.15480527884415046,0.1701081884006259,-0.10810619065396826,-0.22230668379819535,0.11984217673548861,0.2295757008025341,0.20582745263072166,-0.2401539717665837,-0.16171731768583147,-0.034326519135862044,-0.10246450706270674,-0.44598142439730537,-0.36754477031655314
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999858686775229,0.9999721112385018,0.04646875045955566,-0.1346195710531192,0.44568199556958044,-0.013214840059058125,-0.1495294632554876,0.03306363824324403,-0.5223122231656605,-0.21388754685753603,0.05532102888681767,0.4530144737926385,0.4324671555105223,-0.08815082059356354,-0.1346195710531192,0.3443163349169587,-0.1585665179707183,-0.5206179761040858,-0.5670867265636415
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999865621893078,0.9999645897516616,-0.016023031511090677,-0.20127071583441872,0.3458856347537793,0.14902778661279037,-0.2822163165134687,-0.12469411968242644,-0.092454250089785,-0.30185627650317437,0.16671295422504917,0.3568663621050947,0.4949134213665696,-0.21729374734550938,-0.20127071583441872,0.27761967402106036,-0.1351433222781252,-0.712207168712079,-0.6961841372009883
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.999984375587446,0.9999768611714064,-0.07316528211051607,-0.12172326510475245,0.2500644112845807,0.18753398866302845,-0.33011896997953427,-0.09637820319772858,-0.1474227861697396,-0.07462851294928319,0.18859035276957892,0.21724075237830842,0.4375983999476092,-0.19488854721526852,-0.12172326510475245,0.2427098527323408,0.11396183982029573,-0.6324869471628777,-0.5593216650523616
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999867987992097,0.9999936546001971,0.01464022062629922,-0.20811076296455008,0.20481134237186305,0.1323887336589988,-0.16095593366818678,-0.08035441346018832,-0.18927600399199657,-0.2789638071963555,0.1750589262511062,0.3907685541740179,0.3372000760308618,-0.19347054233825087,-0.20811076296455008,0.143729533692611,-0.1039048809452493,-0.5306706183691127,-0.5453108389954119
deepseek-coder-1.3b,base_0020,base_0121,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.9999813322945559,0.9999790218894403,0.08283432362842048,-0.2095980998126475,0.06765356965837721,0.12848010509472946,-0.20393937423197414,-0.0478130217384342,-0.16594758731399922,-0.448406590931549,0.5278695519549063,0.26886481328705525,0.19613367475310672,-0.12676377618422702,-0.2095980998126475,0.06936989856887976,0.07946296102335737,-0.32289745093733374,-0.4057317745657542
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,1.0000000002886755,1.000000012418798,-0.0013410960439942284,0.0035022706098274473,0.0317058833044096,-0.011518507748283226,-0.011008469945425172,0.004691806699470693,0.0017162399205814492,-0.010049847443069531,0.00783642183054395,-0.015534689053938677,0.020187375556126375,0.0021611745658332206,0.0035022706098274473,0.02234855012195963,-0.002213425612525577,-0.018026200990293152,-0.016685104946298927
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000001161117587,1.000000067918735,-0.0003750682466800775,0.00045148366233945837,0.0151070868671776,-0.012252974232052712,-0.009010985256727888,0.0039356581890408375,0.0007886759828171566,-0.006820247082567262,0.012851046261340593,-0.0046747243377111,0.002854112635124889,7.641541565938e-05,0.00045148366233945837,0.0029305280507842535,0.006030799178773305,-0.002777697219465509,-0.0024026289727854307
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000000146262324,1.0000000881404945,-0.0028149263463189125,0.007615437206875114,0.01088825481989919,0.0017148686303563245,-0.010408168921893344,-0.0033627863552083623,-0.011057821098363979,-0.004976885034192576,0.021569877960647132,-0.009167777347538708,0.012603123450255521,0.004800510860556201,0.007615437206875114,0.01740363431081171,0.016592992926454553,-0.00780261258969932,-0.004987686243380407
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000000001283005,0.999999944280261,-0.0014566516687496223,0.009961189855776452,0.008326315258883776,0.0023447173875841545,-0.008770939302349092,-0.009768236849677887,-0.005313420491880064,-0.0075089612024190735,0.02164457062270042,-0.009458639457908424,0.010671032646467932,0.00850453818702683,0.009961189855776452,0.019175570833494776,0.014135609420281359,-0.002166494459441101,-0.0007098427906914798
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,0.999999993713286,0.9999999330703726,-0.0026075071432048423,0.013790469983060502,0.01020714143616791,0.003598990659351489,-0.010708755361013051,-0.011191749568980136,-0.004723110203965056,-0.010356620629203579,0.014173223883219399,-0.0021821436983460174,0.013806132095519397,0.011182962839855662,0.013790469983060502,0.024989094935375045,0.0038166032540158934,-0.002623169255663735,-1.5662112458894248e-05
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000001003308234,0.9999999588970762,-0.00207325372599239,0.010611962206614383,0.010434987411514435,0.005815052396089753,-0.01186115928928091,-0.009142834539656822,0.001981092364906914,-0.011008446428524107,0.013922216642515917,-0.008679758471934557,0.016250039807604186,0.008538708480621993,0.010611962206614383,0.02478874828822618,0.002913770213991751,-0.007711331326982193,-0.005638077600989803
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000003039535428,1.0000007372639952,-0.0005469803152464096,0.004553495935329928,0.032647354431630415,-0.010591445748538101,-0.009851627863225403,0.004002428786460801,0.00013649422123591937,-0.009433396070868846,0.005058146967992616,-0.015974037034318433,0.022055908683092318,0.00400651562008352,0.004553495935329928,0.026062424303175846,-0.004375249102876233,-0.018049393063008796,-0.01750241274776239
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.000000292467681,1.0000006330560984,0.00011436319188838119,0.001104471370920501,0.01641819053191826,-0.010417551724497437,-0.008693853428805388,0.0035680821270307203,3.139063322861457e-05,-0.00679334997744001,0.009454160509384746,-0.004785562645210684,0.006000638807420827,0.0012188345628088813,0.001104471370920501,0.007219473370229712,0.002660810531944724,-0.004781804244611946,-0.004896167436500326
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000001691082263,1.0000006146891132,-0.003294045829046516,0.007804587555708602,0.01110214854998362,0.00262765412011553,-0.010281393198242708,-0.0023142101912615193,-0.012179264189901728,-0.0030395375073138924,0.018733102615790753,-0.009158596344945424,0.013729802670099156,0.004510541726662086,0.007804587555708602,0.018240344396761254,0.01569356510847686,-0.00921926094343707,-0.005925215114390554
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.00000013393683,1.0000006224428404,-0.001266863211301708,0.008574252188120019,0.008652016903800103,0.0036400074684603653,-0.007832573306781207,-0.009410134788099784,-0.005824628765071588,-0.006098417104443306,0.019345849373262725,-0.009779020251935305,0.012292024372260457,0.00730738897681831,0.008574252188120019,0.019599413349078776,0.013247432268819415,-0.004984635395442147,-0.0037177721841404384
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000001144692676,1.0000004813909906,-0.0019974353224090583,0.012960170338861328,0.01104988218608044,0.004757877053011037,-0.010497998311660112,-0.010674085154143517,-0.005136102148854821,-0.007891926663760212,0.009896971802242582,-0.0024669868576442655,0.015807759239091473,0.010962735016452271,0.012960170338861328,0.026770494255543745,0.00200504513848232,-0.004845024222639202,-0.0028475889002301455
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000002417871263,1.0000004545553953,-0.001418028150188072,0.00923618708178964,0.011173576987968873,0.006982787489188763,-0.011319384800327122,-0.008410600765998102,0.0018163623544198981,-0.009598719746321297,0.011004133772323232,-0.009466101454586873,0.018156364477157634,0.007818158931601567,0.00923618708178964,0.025974523408759203,0.0014054140260019166,-0.010338205545556067,-0.008920177395367995
