model,layer,site,pole,rank_within_pole,token_id,token,loading,overlap_with_same_label_direction
deepseek-coder-1.3b,15,last_token,safe_higher,17,29528, Phoenix,-0.01839507715036358,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,18,12474, Aix,-0.01826491494024798,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,19,11785,订,-0.01825833311262508,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,20,19572, subscription,-0.017909361329267442,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,21,351,if,-0.017867064077255003,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,22,14892,朱,-0.017694844065431266,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,23,636,ire,-0.01752959186194928,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,24,5318, associated,-0.017490920010155567,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,0,15390,God,0.024450160480018066,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,1,29079,eterm,0.02341432985982844,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,2,17310,think,0.022867603907472264,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,3,29504, governed,0.02225204079401015,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,4,28888,logic,0.02197197352762463,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,5,20560,looked,0.021968655079587455,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,6,29600, били,0.021057973339626213,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,7,30475, musul,0.020727253836345376,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,8,25954,总体,0.0206816525958052,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,9,15516,mor,0.020602545881918163,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,10,12540,etic,0.020560311052492324,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,11,18949,metic,0.020266598353945186,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,12,19960, wrapped,0.019846047625773966,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,13,28921,年前,0.019794543975787313,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,14,932,�,0.01942326657638386,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,15,936,hat,0.0193136132690103,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,16,21123,DOCTYPE,0.01910725869324031,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,17,20842,所在,0.019089745196270443,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,18,25094,ateral,0.01904443136267845,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,19,28588,рото,0.018973980316794932,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,20,26765,ROP,0.018950138759054547,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,21,28194,inas,0.018759696319373815,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,22,10432,through,0.018673686725793347,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,23,17149,hbar,0.01866079265898241,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,unsafe_higher,24,24175,或是,0.018632488326064695,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,0,29948, sensation,-0.027601943586819874,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,1,3630,itten,-0.023678135844325172,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,2,17444,ugar,-0.023370021205508025,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,3,15278, involving,-0.023232541594471367,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,4,14159,残,-0.022140994429081625,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,5,23502,antes,-0.02147734595252711,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,6,7596,di,-0.0212051784336715,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,7,24452,UX,-0.021007605653939436,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,8,8212, Di,-0.020884482319513956,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,9,24801, мини,-0.020414302087325566,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,10,24242,ánd,-0.020342706771787206,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,11,5973,云,-0.020114843416521814,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,12,25226, lighter,-0.020085245803530556,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,13,24853, wherein,-0.019824719778003146,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,14,27460,нга,-0.019785669256934854,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,15,19165,}{(,-0.019747839178668288,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,16,3056,增,-0.019604444514040364,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,17,28716,ientes,-0.019594020410664114,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,18,19996,ambi,-0.01956169625579688,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,19,8836,pad,-0.01940881042025314,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,20,30136,rita,-0.019366947603034538,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,21,22565,ugs,-0.01921658432197813,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,22,23392, Brasil,-0.019162967400976002,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,23,3609,ux,-0.01901863474692011,0.005025125628140704
deepseek-coder-1.3b,15,sink_arg,safe_higher,24,11505,途,-0.018922005269336566,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,0,20449,EEE,0.02630806852213442,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,1,8850,sd,0.02446593796102044,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,2,28465,umen,0.023129300554115755,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,3,31426,getMessage,0.02311604785357385,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,4,16204,stats,0.022579282680954573,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,5,1237,mathb,0.022502272336368444,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,6,16787,yers,0.022330715389101592,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,7,4311, че,0.02201655050640739,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,8,9209,iki,0.021599440902121823,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,9,5390,Message,0.021470925167491956,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,10,22853,Stats,0.020896011247016903,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,11,22877,encs,0.020578903598817637,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,12,25094,ateral,0.020532506834664104,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,13,25357,sdb,0.020348950783809515,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,14,22988,EEEE,0.020329844510185716,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,15,13749,uy,0.020284516137996565,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,16,25582,kb,0.02018588738781882,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,17,18030,raq,0.019989392217410442,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,18,11160,GREE,0.019967132293958204,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,19,23294,ingo,0.01992781890792309,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,20,12598,cas,0.01909488252398409,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,21,4516,yd,0.019066471026470515,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,22,17159, Message,0.019035011045842036,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,23,28764, Berlín,0.018780310928116578,0.005025125628140704
deepseek-coder-1.3b,19,last_token,unsafe_higher,24,2679,aken,0.01858508434526525,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,0,11458,arer,-0.02190861011660686,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,1,19343,elson,-0.021155247644657402,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,2,14578, configured,-0.021069023059576194,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,3,26409,ouver,-0.02095980824190727,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,4,17930,SSERT,-0.020809750953635617,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,5,20249,ouri,-0.020786765464673958,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,6,31890, ту,-0.020707741533790226,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,7,28206,ellij,-0.020438214950503967,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,8,1047,iel,-0.01994714297729826,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,9,16442,osed,-0.019926897594083812,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,10,1271, If,-0.019825550144458873,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,11,5748,hern,-0.019596273651401507,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,12,17525,、《,-0.019574516881314574,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,13,31018,ossa,-0.019561988400616407,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,14,5051, Her,-0.019530997612489696,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,15,5318, associated,-0.019214269889025228,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,16,30872,upiter,-0.019187525040815414,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,17,351,if,-0.019104793970017207,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,18,18102,至少,-0.019035995424729404,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,19,3319,ief,-0.018975106737459228,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,20,13804, tough,-0.018937142757843854,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,21,10071,vspace,-0.01874773148123887,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,22,9955,odies,-0.01869805621302511,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,23,25109,сел,-0.018571172337270524,0.005025125628140704
deepseek-coder-1.3b,19,last_token,safe_higher,24,8254,若,-0.018565291686587573,0.005025125628140704
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,0,28888,logic,0.024265282896961372,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,1,20560,looked,0.02354507920828115,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,2,28588,рото,0.023448613173608895,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,3,15390,God,0.023069203047773375,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,4,20974,against,0.022798203285268468,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,5,15516,mor,0.021950008433307206,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,6,11354,oz,0.02098949125454659,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,7,12792,ao,0.02032572575647909,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,8,27599, Graham,0.020106000461514482,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,9,22816, refr,0.02000660915468411,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,10,6207, compared,0.019946256310549162,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,11,28273,chell,0.019723881586985546,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,12,12540,etic,0.019657690286608912,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,13,26766, behold,0.019495617521067335,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,14,29504, governed,0.019483216137546666,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,15,19382,;/,0.019378141113547166,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,16,28031,adoc,0.01931027996672094,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,17,26140,omon,0.0192273384032828,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,18,8850,sd,0.01921160576722092,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,19,30525, кора,0.019168123348242774,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,20,8835, magnetic,0.019009296029993867,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,21,31242,@@,0.01890977579803889,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,22,4824,pression,0.01857312486015497,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,23,932,�,0.018520384463606054,0.0
deepseek-coder-1.3b,19,sink_arg,unsafe_higher,24,6467,ntic,0.018435504355248225,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,0,3630,itten,-0.024519042169226877,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,1,2122,ria,-0.02380037196337921,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,2,2763,{(,-0.023786801027613737,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,3,14159,残,-0.02359322422779305,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,4,19165,}{(,-0.02332926463782128,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,5,24438, delightful,-0.02329691245920363,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,6,24452,UX,-0.02224843992630118,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,7,23392, Brasil,-0.021838086435445953,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,8,7646, Su,-0.02161104173729038,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,9,26093,idenote,-0.021331695228590054,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,10,8528, +=,-0.0210387034935862,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,11,17444,ugar,-0.020847287969829684,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,12,27460,нга,-0.02044112192284624,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,13,25863,тна,-0.020337340237764196,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,14,21468,leading,-0.020241083164982274,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,15,6572, materials,-0.020211469776174572,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,16,13063,SU,-0.020087791009794517,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,17,29583,再加上,-0.020077908491726686,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,18,25270,当事人,-0.01974423987373536,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,19,20250,ottage,-0.0196921429015212,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,20,22680,xty,-0.01959821564640386,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,21,3129,联,-0.019506410825648638,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,22,11897,末,-0.019370227973161357,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,23,21668,aired,-0.019356673674932476,0.0
deepseek-coder-1.3b,19,sink_arg,safe_higher,24,17837, extens,-0.01917642727976286,0.0
deepseek-coder-1.3b,23,last_token,unsafe_higher,0,28465,umen,0.023671857905859607,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,1,20449,EEE,0.023571056118867822,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,2,1237,mathb,0.020838171531604367,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,3,9209,iki,0.020377129123534864,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,4,7321,sembly,0.02034982161033943,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,5,22042,oqu,0.020313125636072994,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,6,8161,omorph,0.020217113641222875,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,7,25094,ateral,0.019806831615421225,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,8,22853,Stats,0.01962721908406304,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,9,9500,icing,0.019596854467587296,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,10,24508,Mail,0.019476179131871794,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,11,25676,Gui,0.019259796848505917,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,12,9040,Pack,0.019247023493419873,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,13,22988,EEEE,0.018930269043212485,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,14,25964,Pir,0.01877185290736767,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,15,27928, packing,0.018691946389833906,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,16,25443,abra,0.018389795736361934,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,17,23868,oro,0.01832654570714003,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,18,6090,erior,0.018289382591439446,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,19,5390,Message,0.01824299801203282,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,20,7354,Go,0.01821826477505495,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,21,16321,WM,0.01819079928743679,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,22,21941,zar,0.01813423955980588,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,23,24891, curs,0.017917032560248684,0.02564102564102564
deepseek-coder-1.3b,23,last_token,unsafe_higher,24,29504, governed,0.01791526551745605,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,0,11635,	for,-0.02860926947174168,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,1,315,   ,-0.02586297363904375,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,2,2944,	if,-0.022923865455530018,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,3,27288,	assert,-0.022794570045836487,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,4,327, for,-0.022254749511595052,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,5,185,"
",-0.020812677600793163,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,6,30005, underground,-0.02068937690768502,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,7,17734,	int,-0.020046831675962915,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,8,10981,brer,-0.020023676747274517,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,9,18440,contains,-0.01968094694911812,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,10,6030,dim,-0.019420348618672333,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,11,3552, ...,-0.019186899372551188,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,12,2,#,-0.018647437271045304,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,13,17930,SSERT,-0.018234798461341083,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,14,4039,dom,-0.018118043980001084,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,15,1459,for,-0.01803304886977739,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,16,18102,至少,-0.0180232122439913,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,17,1202,...,-0.018011657492493893,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,18,23582,	[,-0.017948365351922523,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,19,5666,assert,-0.01785414939606037,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,20,7124,outer,-0.017836893425490743,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,21,14578, configured,-0.017803028072136524,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,22,1924,外,-0.017663992465086296,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,23,251,    ,-0.017617108357988097,0.02564102564102564
deepseek-coder-1.3b,23,last_token,safe_higher,24,19165,}{(,-0.017377665048376283,0.02564102564102564
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,0,409, or,0.030509011525462922,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,1,13952, ||  |,0.02800472140378698,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,2,7623,||,0.02756652941769301,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,3,279, in,0.025332722814475697,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,4,1550, ||,0.025185018107032837,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,5,5668,??,0.02452478625003871,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,6,3015, ?,0.02447008607264333,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,7,29073,&&\,0.023709076419402633,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,8,28695,dor,0.02327897448819449,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,9,28888,logic,0.02320178103880219,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,10,12726,?:,0.022702559349109353,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,11,13554,\!\!,0.02242397780709766,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,12,10160,&&,0.022153818726202073,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,13,22656,}_{-,0.02176228674327517,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,14,8038, или,0.021639470732006057,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,15,6466, || || ,0.021389491450886422,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,16,28588,рото,0.02134432220642347,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,17,780,==,0.021238504522135427,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,18,1745,orn,0.020896166281046766,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,19,256,or,0.020850987627492257,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,20,24397,FUN,0.020346283983728924,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,21,25503,questra,0.02031326370969453,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,22,24175,或是,0.02030768460428033,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,23,25979, отбор,0.020183403878233665,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,unsafe_higher,24,30,?,0.01987854582853313,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,0,17837, extens,-0.02131565653864489,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,1,20885, templates,-0.020114250123811656,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,2,2763,{(,-0.01974858721007727,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,3,3630,itten,-0.01970238436126785,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,4,13027,%.,-0.019659710003580737,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,5,31166, {%,-0.019511535075859406,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,6,20250,ottage,-0.018917752323929955,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,7,19165,}{(,-0.018803087590442896,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,8,2122,ria,-0.01860100557476386,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,9,3018, %,-0.018594538939345092,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,10,25593,Additional,-0.018367370220566604,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,11,21345,加大,-0.01810953352468393,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,12,28631, expans,-0.018079479919390296,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,13,25226, lighter,-0.018057657918673458,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,14,25045,展开,-0.018034669904927164,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,15,15179, mood,-0.017990126527455515,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,16,24452,UX,-0.017841751052337495,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,17,28760, Template,-0.017827917763952077,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,18,10416, minor,-0.017813807780202237,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,19,24438, delightful,-0.017758719369565225,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,20,25046, informal,-0.017745437895357215,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,21,22680,xty,-0.01757510014305182,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,22,29583,再加上,-0.01752863125116142,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,23,26775,编辑,-0.017458585824247055,0.005025125628140704
deepseek-coder-1.3b,23,sink_arg,safe_higher,24,25158,表明,-0.017457917831237794,0.005025125628140704
