model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
deepseek-coder-6.7b,train,logit,27,last_token,29773,>= ,-0.07151235906725588,135,0.4226190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25142, caut,-0.02978514999876133,115,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,10088, recovery,0.07796478493379541,55,0.5833333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,6010,sem,0.011146595161784654,91,0.5059523809523809,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,10205,ki,0.013021947362386726,90,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8109,精神,-0.10820723086572347,155,0.36904761904761907,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,5781,aby,-0.2682566854508315,191,0.3333333333333333,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4880,pty,-0.07495700958658247,138,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,29982,War,-0.06138952783496646,130,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,30534, tuple,-0.02562248235106061,110,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,16226,clean,0.26719185036479387,0,0.7559523809523809,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,7125, variables,-0.05773262334360777,127,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25410,破坏,-0.02041689050000769,108,0.5,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25981, alleged,-0.18047544100987495,181,0.27380952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15617, Dick,-0.22148938477778973,186,0.27380952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,19163, Package,0.17179268181297813,22,0.6785714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,335,ation,0.0990084077750837,46,0.6428571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4286,喜,-0.028534837290277313,111,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12218,itan,0.062150622138691096,66,0.5238095238095238,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,3879, resist,0.0620785569078179,67,0.5892857142857143,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8117, plus,-0.1182410027355963,160,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18293,iah,0.1889325388034845,14,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4723,rupt,-0.03453928327901855,117,0.5059523809523809,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27739, tablets,0.03719126224033436,80,0.5833333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,5183, prep,0.03574840340353132,81,0.5714285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,31924,Break,0.09527595131731494,48,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27007, injection,0.13443393533821896,30,0.6011904761904762,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15051, Holy,-0.0697893975455723,134,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,28209, liber,0.10211375685474773,44,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12531,{(\,-0.18619696160121574,182,0.26785714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26762, cited,-0.04787031240487039,124,0.49404761904761907,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,31853,jected,0.13108866336782268,33,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,31609,ollo,0.1324781691934973,32,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26280, strap,-0.08054226105865092,142,0.3392857142857143,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,5491, wide,-0.1159429401837299,159,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,3610,育,-0.0816465415356799,143,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26165, indication,-0.037239503495452575,119,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,737,�,0.05617964236816593,72,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,17739,DER,-0.003524975310985141,98,0.43452380952380953,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,7934,ette,-0.2306720634313463,187,0.38095238095238093,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15148,shape,0.19383689947364785,12,0.7083333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,513,ind,-0.006557461474237247,101,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4417, assum,-0.11388998581728271,158,0.3869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18710, две,0.04080652145719299,78,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12325,Deb,0.024711739581125967,84,0.5,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9892,via,-0.042429599117198916,121,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27810, bapt,-0.0042791906923743146,99,0.5,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,392,th,0.10691204521155222,42,0.6428571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18615, assass,-0.020138383083321523,107,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,24895,within,0.11365074185738695,40,0.5476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27657,makers,-0.12487285894972466,162,0.2976190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9351,break,0.07849187145939085,54,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,19155, hierarch,0.2087314406929362,10,0.7797619047619048,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,122,�,-0.011299515301712762,104,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4240, decl,-0.1676309640074974,179,0.30952380952380953,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25096, Bapt,-0.018280590915634328,105,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26982,whose,0.01589640783079174,87,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,6504,ributes,0.0022902874739855143,94,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15630,ikes,0.027012683234631768,82,0.5416666666666666,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,19352, locals,-0.049887885727342936,125,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8330,ses,0.001608754168720659,95,0.47619047619047616,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27401,抚,-0.07744160862943067,141,0.3869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1780,inu,0.06582032949506586,64,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,28098, stating,0.0534265956187185,73,0.5714285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4378,annel,-0.17261236516633477,180,0.26785714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9403, lif,0.01987011504068569,86,0.5,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,11294, WHERE,0.09240994796015886,50,0.6190476190476191,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12328,隔,0.23448378926970642,3,0.7202380952380952,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,661,�,0.005631668457178357,93,0.49404761904761907,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12235,_{(,-0.466004538864773,195,0.19047619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,22121, Nat,-0.06336823492144329,131,0.43452380952380953,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,23873, Lap,-0.13054801161558222,168,0.32142857142857145,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,16969, breaks,0.16492170936995848,24,0.6904761904761905,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8528, +=,-0.09191011872260693,147,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,23436,?.,-0.1112580309469883,156,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9964, mel,0.09762750523541772,47,0.6309523809523809,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,22503, clone,-0.12855448560725605,165,0.31547619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,3392,ство,-0.03501584767777782,118,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12302, cosa,-0.12690002566475397,164,0.3630952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18117,covery,0.1382592978831983,28,0.6726190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,16115,mg,0.18380655937890586,17,0.6964285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26972, Carn,-0.05196725960581191,126,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18270, isolated,-0.1370181797862276,171,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,24814,nol,0.2517011770642287,1,0.75,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,7348,�,0.16050838396335199,25,0.6904761904761905,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,14144,xiety,0.005827191161851913,92,0.48214285714285715,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27210, perspect,-0.1297043327268361,167,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,6584, Air,0.2272871180959692,6,0.7619047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1064, where,0.10996864659719172,41,0.6130952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,23911, landed,0.07657333164925532,56,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,19096, sí,0.0814604112326056,52,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12757, yours,-0.2889631739883003,193,0.2857142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,21007, landing,0.22335129732867487,7,0.6488095238095238,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15694,andra,0.20908470263039644,9,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,17561,椒,-0.24156332190481064,189,0.18452380952380953,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,11238, tou,0.18991477895963058,13,0.7023809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25151,inus,0.01463030521258482,88,0.47619047619047616,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25396,arguments,-0.12908864957905683,166,0.3392857142857143,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,29110, persist,0.12012609266919846,37,0.625,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1332,得,-0.05796250988448012,128,0.4226190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,18369,enders,0.10355475955224563,43,0.6726190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,2763,{(,-0.23456074309021613,188,0.27976190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1424,tain,-0.05898122678678768,129,0.4880952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,30979, Ivan,-0.2066522762589541,184,0.25,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8317,hens,0.12600950199057787,35,0.6071428571428571,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27814,amo,-0.028557528441476833,112,0.4583333333333333,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,23875,akh,0.05696248335471156,70,0.5178571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9743, practical,-0.0730620889544869,137,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,20003, compliment,0.07092530684431451,60,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,8566,gers,-0.1502622805280463,175,0.3630952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,6213, > ,0.06305772262327795,65,0.6190476190476191,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,20632, Salv,-0.12188497919697146,161,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,30258,renc,-0.1253620667981074,163,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,15801,closure,-0.1609206535341785,178,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25234, [_,-0.14475894787494076,172,0.4583333333333333,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,5203, Miss,-0.006974576855242493,102,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4103,uns,-0.09828236085428867,150,0.4107142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,22545,Pers,0.0010230952609574376,96,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,2185, Mr,0.1732426765730766,21,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,19619,apor,-0.25684327528019707,190,0.2261904761904762,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,28679,patient,-0.26860569920959854,192,0.2916666666666667,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,14374,material,0.2174692454653135,8,0.6666666666666666,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,21200, stabil,0.038558443602585084,79,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1207,ward,0.07224828477657333,59,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,26620,jections,0.04466279931457962,75,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,11429, Са,0.05690893041491211,71,0.6011904761904762,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,25544,alus,-0.13317266949222858,169,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9302,AGE,-0.20993546884783748,185,0.32142857142857145,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,21872,浅,0.04083621063058572,77,0.5178571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,29008,жни,-0.14999029526131757,174,0.35714285714285715,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1029,ause,-0.04548123555932548,123,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,22078, Mos,0.1169226197134769,39,0.625,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,16411,Pop,0.18707504020349572,15,0.6190476190476191,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,12396,utch,-0.0890577451875129,145,0.3869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,1174,�,0.11817325851972842,38,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,9572,MI,-0.07711945585988615,140,0.4583333333333333,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,14150,atern,-0.15872949251844415,177,0.3333333333333333,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,13082,wedge,0.06707202037134022,62,0.5476190476190477,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,23824,也不会,0.07366236751832932,57,0.5714285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,4247,ynam,0.13796672440117883,29,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,27912,后面,-0.0029651823469230114,97,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,27,last_token,2878,La,-0.0437400585176282,122,0.4226190476190476,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,24964, threats,0.02615522281742982,83,0.5654761904761905,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,21113,旋,0.06612838612163868,63,0.5833333333333334,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,14156, fits,0.07336482711265938,58,0.5535714285714286,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,13967, mile,-0.034197071519677553,116,0.43452380952380953,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,27694,blob,0.04556600377089206,74,0.5119047619047619,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,2772,rip,-0.07276807378336841,136,0.35119047619047616,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,22494,一线,0.17856993923904887,18,0.6726190476190477,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,6498,Line,-0.11127327954103264,157,0.2976190476190476,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,3037,报,0.058430874969655544,69,0.5773809523809523,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,16982, clicking,0.17453857412536458,20,0.6309523809523809,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,31469,原料,-0.06457748094267093,132,0.39285714285714285,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,23732,annah,-0.07503450427901967,139,0.4523809523809524,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,24551,Ге,-0.09383326494311357,148,0.39880952380952384,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,23142,江苏,-0.10402582238823149,153,0.36904761904761907,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,25355, diabetes,-0.029474093065617234,114,0.4880952380952381,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,16554,爱的,0.09334566675350275,49,0.5416666666666666,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,4132,ken,-0.2005419229401318,183,0.27380952380952384,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,27086,atisf,-0.3097220797956072,194,0.23214285714285715,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,14527,泽,0.08736487233945146,51,0.5595238095238095,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,16139,肿,-0.09098604848238356,146,0.3392857142857143,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,11960, apro,0.022943823218745323,85,0.5297619047619048,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,5888,pected,0.06982283346206819,61,0.6071428571428571,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,29893, accessing,0.04211322606998665,76,0.5476190476190477,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,25210, assumes,-0.06564244599644023,133,0.4642857142857143,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,20768,alias,-0.10234458502275023,152,0.39880952380952384,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,12980,liament,-0.029252833253127473,113,0.5178571428571429,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,26538,Hen,0.22872323434319833,5,0.6369047619047619,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,17593,cccc,-0.006424352764009277,100,0.5119047619047619,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,14302,UST,0.014532574609513677,89,0.5,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,14530,辛,-0.1015500747382814,151,0.39285714285714285,0,0,1,168
deepseek-coder-6.7b,train,logit,27,last_token,7329,ercial,-0.02099724308559097,109,0.44642857142857145,0,0,1,168
deepseek-coder-6.7b,train,logit,31,sink_arg,24281, vulnerable,-0.06168695657676038,114,0.36904761904761907,1,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5723, safe,0.09044465436975149,62,0.6607142857142857,0,1,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,18532, trusted,0.10767121121979338,57,0.7142857142857143,0,1,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,3910, clean,0.08452532118173685,65,0.6071428571428571,0,1,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5482, followed,-0.22499711179762608,166,0.22023809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,14513,osity,-0.09243096347507043,129,0.3273809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,20865,mart,0.3054154652776938,13,0.875,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,13549, complement,-0.2243800014287755,165,0.16071428571428573,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,30969,Clean,0.14108986058068604,46,0.625,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,13987,刀,0.0406912398521131,77,0.5833333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,2420,ait,0.08524126763383853,64,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,22280,umble,-0.12662931823709442,141,0.2976190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,25633, SF,-0.12432403938851071,140,0.3630952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,26082,tbl,0.3131831635475016,12,0.8571428571428571,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,15390,God,0.12767596119334673,52,0.7261904761904762,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,2803,ista,-0.06338151560598124,116,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,26003,hur,0.20876765044296342,32,0.7916666666666666,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,20651, accompany,-0.256428939228143,174,0.17857142857142858,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,28322,ahn,-0.3134809201923209,186,0.23214285714285715,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,25269,shaped,0.19886843392697143,34,0.7916666666666666,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,13289,plus,-0.07988500287032052,125,0.36904761904761907,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5628,eff,-0.11797445382789401,138,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,11069,ulo,0.17931350275727287,37,0.7678571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,29773,>= ,0.36695166053018574,7,0.7857142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,25142, caut,0.030295622041945552,85,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,10088, recovery,0.10326527117250286,59,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,6010,sem,0.590857519279134,0,0.8928571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,10205,ki,0.035295350272138114,80,0.5773809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,8109,精神,-0.27641680636358845,180,0.07738095238095238,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5781,aby,0.02971419894173581,86,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,4880,pty,0.4120646669260745,4,0.8869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,29982,War,0.03689875612056838,79,0.5416666666666666,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,30534, tuple,-0.1647430763245302,153,0.2619047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,16226,clean,0.3203595462402783,11,0.8333333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,7125, variables,-0.2602440901288151,175,0.17261904761904762,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,25410,破坏,0.22631806747190883,25,0.8035714285714286,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,25981, alleged,0.13934421612913037,47,0.7857142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,15617, Dick,-0.21487317936830164,162,0.20833333333333334,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,19163, Package,-0.03261746292187103,107,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,335,ation,-0.008529276661627476,100,0.43452380952380953,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,4286,喜,-0.13328207240990753,143,0.24404761904761904,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,12218,itan,0.2379886010483293,22,0.8154761904761905,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,3879, resist,0.09291580106256349,61,0.6607142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,8117, plus,-0.1527625069158845,149,0.2976190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,18293,iah,-0.06607822006911408,117,0.3869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,4723,rupt,-0.08142358143842286,126,0.35714285714285715,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,27739, tablets,-0.008817632657252146,101,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5183, prep,-0.3248702870371057,189,0.10714285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,31924,Break,0.2177378569745343,30,0.7678571428571429,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,27007, injection,0.12072157015180968,53,0.7321428571428571,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,15051, Holy,-0.01217195857785392,102,0.48214285714285715,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,28209, liber,0.17011849259562034,41,0.8630952380952381,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,12531,{(\,-0.3865032398024327,194,0.16071428571428573,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,26762, cited,-0.07233527819567692,121,0.38095238095238093,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,31853,jected,0.2512397081680418,21,0.8869047619047619,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,31609,ollo,0.011900597666723828,92,0.5357142857142857,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,26280, strap,-0.29231588620883914,185,0.125,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,5491, wide,-0.12882960381780167,142,0.2976190476190476,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,3610,育,-0.28425618981661016,182,0.10714285714285714,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,26165, indication,-0.26231887054743175,176,0.14285714285714285,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,737,�,-0.3308103346718048,191,0.13690476190476192,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,17739,DER,-0.031066808931852645,106,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,logit,31,sink_arg,7934,ette,0.0044189559040092126,94,0.4523809523809524,0,0,0,168
